Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
25,73,73.000,10038,35453,61083,129205,125678,535149,558113,561468,561468
26,111,111.000,696,52812,84718,90367,121726,155760,202622,227713,227714
27,105,105.000,2754,47998,86144,96812,111572,168976,252230,268652,268759
28,88,88.000,753,44043,91755,112167,168842,236093,260037,310470,310470
29,108,108.000,10566,59831,77132,98266,138420,181166,212742,255526,257783
30,102,102.000,823,61014,100024,105071,151827,176848,194699,226937,229079
31,94,94.000,650,67656,89006,91430,118487,134868,154224,203341,203341
32,102,102.000,883,62806,86982,96631,128580,155167,171255,186984,188344
33,132,132.000,799,51267,69149,78377,102392,143443,149675,151826,153994
34,129,129.000,742,48411,66984,75304,92319,155017,162060,189938,208714
35,141,141.000,717,47683,59406,72594,103509,118707,140785,142115,191664
36,108,108.000,13846,56704,76728,117175,136134,169586,169807,689391,689411
37,43,43.000,26632,99527,121838,176562,158504,656403,659527,659752,659752
38,85,85.000,19568,56346,100906,142256,148069,488179,513950,516388,516388
39,103,103.000,1948,55667,78103,72877,91525,113276,114867,127302,149999
40,77,77.000,3782,71396,104033,132595,147264,345361,372182,373528,373528
41,115,115.000,938,54543,80723,82640,113619,130292,131281,138319,138356
42,101,101.000,2996,54679,69755,99369,97928,162889,353514,355082,357330
43,90,90.000,18038,61156,87290,164190,128862,796304,797494,805791,805791
44,62,62.000,813,44101,104816,95859,138658,169705,170431,176516,176516
45,97,97.000,728,70195,104150,98676,131517,143040,145339,258503,258503
46,73,73.000,1434,51932,115644,134644,143417,386502,446926,464827,464827
47,180,180.000,697,35950,45201,75956,61168,157583,487225,496991,498741
48,117,117.000,2692,36292,52406,56388,78077,101470,103436,105066,114092
49,119,119.000,695,51265,60390,91452,112229,153089,327920,344684,344762
50,179,179.000,10276,27693,45979,48066,59669,68890,94951,136409,137373
51,123,123.000,9034,35334,52158,83845,75638,99518,444837,462748,464436
52,127,127.000,14675,51388,75703,81068,111048,143155,144857,161799,162172
53,93,93.000,9966,45246,65767,136173,78105,751423,752917,754957,754957
54,111,111.000,18011,43991,52599,67431,75968,161309,185331,186009,186539
55,122,122.000,671,52028,68929,76841,101825,144858,177125,177880,177884
56,106,106.000,565,36104,69847,94925,102357,121206,381273,403489,403669
57,190,190.000,794,35509,51715,57617,69164,93308,95175,112100,1024516
58,120,120.000,1155,18494,42031,78187,72171,103896,501824,505220,508455
59,150,150.000,953,35935,58176,64261,85289,120866,127744,137053,137812
60,99,99.000,12812,60796,78219,99167,135452,152818,153813,225516,225516
61,76,76.000,723,60423,77572,134079,92876,562898,570890,590452,590452
62,155,155.000,769,43530,60224,65317,86554,101313,110875,151879,152020
63,150,150.000,730,37898,52303,66694,93240,126469,142901,154952,179232
64,109,109.000,6596,35182,59876,92312,91975,125720,429882,435391,435395
65,218,218.000,703,17631,33036,44242,54987,101586,121523,174767,180456
66,157,157.000,1539,15285,22555,64571,61151,112429,465392,510590,511540
67,306,306.000,604,11488,20765,44795,44500,74715,121892,523353,544469
68,294,294.000,628,12972,17036,21520,22396,34415,62322,84663,131874
69,330,330.000,561,12195,16589,30226,25095,45502,104718,306898,463156
70,299,299.000,509,12029,15652,33164,22089,34948,91346,517678,563318
71,322,322.000,649,13355,17246,31369,22343,35193,76586,379942,493716
72,191,191.000,1614,12184,18216,51582,75455,86609,128494,436146,445490
73,135,135.000,17536,42924,68055,77259,93026,165377,180914,184962,185425
74,175,175.000,545,41645,49791,55080,68172,93503,109318,135108,135359
75,119,119.000,671,35383,51521,82575,66078,130231,393828,410928,410936
76,128,128.000,669,51436,87785,83410,101874,143169,159212,173520,249811
77,158,158.000,3649,42467,59014,59223,76421,86935,99964,117451,117484
78,131,131.000,10474,51493,66636,76233,109492,120359,145975,166260,176788
79,58,58.000,9986,51205,92218,174308,109621,675040,676321,677673,677673
80,149,149.000,8946,35490,51264,66958,75677,127670,192904,193709,194208
81,165,165.000,711,43784,60141,62609,82670,100315,102065,110384,110673
82,199,199.000,644,32865,43110,77817,59333,67011,724822,741765,742107
83,81,81.000,660,34581,50653,54900,74760,100064,108608,109595,109595
84,139,139.000,912,43521,68833,72533,107971,116621,128648,144360,158621
85,138,138.000,675,43145,59450,72093,76064,109397,150872,159700,1010413
86,309,309.000,423,1097,4652,31304,59030,93046,126439,142844,143513
87,119,119.000,864,34713,51095,84958,62781,114729,465573,480294,482397
88,145,145.000,640,43360,65783,70962,78697,133909,159297,159692,227009
89,155,155.000,710,42758,59041,67381,100650,113279,126391,142992,147479
90,130,130.000,12262,43403,67675,76128,108236,126004,127519,149436,154505
91,149,149.000,1213,35959,57365,104215,84509,126243,734274,751212,751461
92,34,34.000,8201,117656,127632,115090,133923,134850,136843,138737,138737
93,135,135.000,19340,59252,67720,75845,85059,119567,150218,151183,151200
94,177,177.000,881,34545,49596,53317,60248,85137,101908,133610,136269
95,158,158.000,704,49978,59744,66224,84141,116886,126196,134869,137980
96,121,121.000,844,42454,68456,126003,96597,126331,775775,777337,777700
97,54,54.000,9788,59987,85288,86160,92537,118167,184853,185940,185940
98,133,133.000,10875,43698,67385,76934,90294,169575,176477,179432,179538
99,171,171.000,689,34311,50497,61389,91878,102150,142910,151502,151623
100,141,141.000,690,42089,57425,63545,76375,109261,159571,187345,201047
101,154,154.000,7867,42529,66688,68339,92440,102071,125644,129530,458720
102,91,91.000,18513,42956,59601,108896,139222,151508,434584,442990,442990
103,153,153.000,660,43755,60030,65611,82850,114780,128258,159956,159976
104,178,178.000,915,41368,49633,55770,59136,67839,216270,234882,235091
105,111,111.000,18627,59355,82660,85731,100817,134806,167725,188075,278112
106,121,121.000,721,42642,58894,96574,83922,125891,500661,501117,501401
107,106,106.000,12389,50870,67800,81123,94311,166196,168024,184529,194010
108,129,129.000,17304,39125,60992,76870,100526,118770,209206,209660,210252
109,163,163.000,860,34699,57200,61131,77231,106188,117971,142506,143354
110,107,107.000,879,45500,67761,100274,115710,210144,405522,424715,427792
111,191,191.000,624,33824,42619,86892,60362,118919,766247,792420,794298
112,46,46.000,24335,34524,50863,58898,76395,109164,112578,127291,127291
113,128,128.000,16536,35235,52235,77925,92169,170701,209575,218337,234526
114,174,174.000,6530,42215,50566,57092,59600,101112,109495,145435,145439
115,158,158.000,9476,42569,59222,66514,76073,101282,199719,201109,202387
116,129,129.000,732,50226,66633,73668,93244,117689,150565,183822,184180
117,108,108.000,620,42942,77048,99061,110072,182093,325665,333117,334780
118,148,148.000,826,42407,57909,64440,84761,109888,117338,126666,137704
119,146,146.000,694,42240,67170,63980,84095,100538,108937,134108,135035
