Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
82,1144,1144.000,447,679,10381,8751,15197,18402,20240,28729,41662
83,1121,1121.000,454,661,10522,8916,15129,18446,20553,27248,45330
84,1161,1161.000,462,677,10116,8605,14622,17832,19733,29736,61578
85,1031,1031.000,453,686,10723,9691,15620,18607,21450,41108,80826
86,1081,1081.000,436,671,11052,9265,15185,18999,20992,29499,41151
87,1163,1163.000,437,676,10218,8567,14859,18182,19940,28063,39766
88,1192,1192.000,468,659,9800,8401,14488,18096,20125,28269,36181
89,1095,1095.000,450,673,10882,9118,15573,18209,20619,29965,49012
90,1057,1057.000,480,675,10819,9506,15489,18506,20869,32472,78207
91,135,135.000,527,719,9779,78085,14491,17537,991716,1019753,1020586
92,1018,1018.000,446,705,10662,9246,15547,18852,21089,32153,54569
93,1148,1148.000,466,661,10141,8695,15043,18303,20523,28724,33941
94,1121,1121.000,446,678,10323,8904,15379,18846,21016,30684,45698
95,1122,1122.000,445,663,10656,8905,15041,17934,20298,29534,41619
96,1011,1011.000,452,669,10537,9886,15819,19543,23879,47285,94786
97,1076,1076.000,448,686,10826,9271,15592,19095,21613,30977,42540
98,1131,1131.000,475,667,10256,8834,14852,18361,20389,29011,46023
99,868,868.000,455,684,10324,17384,15313,18731,21654,36712,1017924
100,432,432.000,473,696,10744,11163,16167,20416,23490,46405,519711
101,1137,1137.000,456,668,10219,8810,14934,18844,20645,30225,41533
102,1174,1174.000,423,673,10052,8520,14698,18152,20022,27136,42570
103,1052,1052.000,472,678,10408,9488,15113,18544,21530,41987,82866
104,1126,1126.000,437,667,10456,8868,14996,18317,19994,26958,41500
105,1136,1136.000,480,677,10519,8783,15139,18108,20609,29189,37676
106,1109,1109.000,467,672,10568,9005,15268,18475,20513,29061,47542
107,1095,1095.000,445,681,10929,9147,15315,18179,19928,30784,41093
108,1020,1020.000,455,695,10799,9772,15434,19103,21867,49421,88349
109,1102,1102.000,472,668,10545,9090,15467,18817,20837,29442,50103
110,919,919.000,448,725,11753,10867,17169,21791,25778,67690,82229
111,1012,1012.000,428,685,10942,9871,15961,19202,22010,49602,87875
112,1118,1118.000,443,681,10522,8984,15137,18533,21038,29714,41888
113,1051,1051.000,471,681,10454,9459,15457,18786,22347,41355,87676
114,296,296.000,477,749,9782,35873,15105,19318,26470,996564,1014762
115,1073,1073.000,434,673,10076,8720,15153,18564,20900,28455,43519
116,1076,1076.000,429,667,10202,9267,15104,18888,21977,36699,96479
117,1139,1139.000,463,662,10504,8805,15013,18351,20496,30545,43728
118,1046,1046.000,449,675,10648,11629,15381,18611,20983,29669,1014185
119,85,85.000,529,8546,14343,21191,19274,22540,26959,693569,693569
