Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
58,877,877.000,1915,8612,10814,11395,12902,15657,19660,30092,40857
59,868,868.000,1564,8863,10688,11489,12915,15941,20017,26902,34681
60,898,898.000,2414,8626,10469,11133,12576,15183,17709,26511,34499
61,840,840.000,3166,8648,10650,11913,12858,15495,18577,68355,87621
62,917,917.000,2306,8722,10452,11184,12457,15130,17510,31244,44714
63,855,855.000,1918,8803,10713,11380,12856,15520,18888,24459,33168
64,887,887.000,2287,8964,10833,11231,12923,14783,16674,24103,27934
65,863,863.000,1663,8831,10421,11571,12448,14484,16467,68495,85734
66,912,912.000,1997,8433,10283,10963,12646,14891,17356,24043,44860
67,898,898.000,2307,8886,10759,11131,12759,15099,17214,21290,29951
68,883,883.000,1992,8713,10746,11299,12808,14855,19148,26508,34189
69,859,859.000,1630,8679,10445,11633,12566,15307,18314,67583,76828
70,881,881.000,1864,8590,10707,11369,12988,16042,19483,25309,41384
71,900,900.000,3059,8555,10489,11071,12726,15008,17430,23847,29686
72,923,923.000,2048,8438,10387,10826,12387,14334,16025,22847,35444
73,830,830.000,2193,8714,10503,12051,13161,15665,19228,76680,98787
74,897,897.000,1623,8623,10617,11148,12881,15260,17461,24616,36440
75,890,890.000,1756,8775,10691,11183,12788,15151,17770,23423,29916
76,294,294.000,3011,8888,10751,40821,12969,15553,22447,967942,1022245
77,689,689.000,2349,8954,11152,11578,13084,15951,19080,23933,47449
78,835,835.000,1968,9041,10850,11994,12993,15778,18243,67559,79301
79,912,912.000,2025,8630,10551,10944,12528,14627,16600,23313,32661
80,910,910.000,2564,8785,10576,11014,12495,14812,17198,23553,28157
81,739,739.000,1755,8560,10443,20340,12528,14819,18153,768449,1022984
82,324,324.000,1960,9288,11179,15214,14171,18261,20232,36364,528132
83,689,689.000,2504,8495,10293,23427,12846,15980,21482,818310,1024859
84,263,263.000,2160,9196,11608,14545,14472,18555,20615,33900,593863
85,912,912.000,1814,8584,10567,10965,12580,14620,17014,21880,27338
86,891,891.000,1734,8770,10810,11222,12819,14934,18050,24734,36834
87,811,811.000,1673,8871,11033,12280,13396,15848,19713,72024,81747
88,906,906.000,1845,8729,10568,11063,12616,14854,17238,23859,32896
89,908,908.000,1963,8837,10566,10984,12474,14797,16999,22902,34807
90,908,908.000,1999,8631,10686,11033,12658,14730,16467,23300,29971
91,795,795.000,2029,8989,11024,12559,13464,16552,20988,80198,96895
92,719,719.000,3443,10506,12557,13869,15000,18085,20993,73702,79090
93,770,770.000,2229,9283,11107,12980,13633,17667,22996,67903,94884
94,837,837.000,1996,8881,10742,11929,12986,15228,17660,65811,88629
95,441,441.000,4102,9090,11191,23595,13559,17327,21866,560887,1016371
96,828,828.000,1906,8801,10877,11597,13200,16169,18889,27250,75333
97,799,799.000,2408,9198,11160,12484,13320,16317,19991,77535,88477
98,888,888.000,2176,8698,10491,11279,12828,15241,18363,28044,34189
99,883,883.000,2599,8936,10787,11287,12835,15528,17658,23812,30780
100,802,802.000,2008,9011,11036,12466,13410,16583,19731,72873,80988
101,544,544.000,3222,9112,10987,28268,13120,16064,20062,990366,1025394
102,390,390.000,2575,9478,11227,11756,13333,16497,18330,25602,29549
103,872,872.000,1652,9060,10946,11476,13075,15529,18955,24580,41327
104,840,840.000,1787,8793,10695,11935,12786,15572,18932,69056,85544
105,879,879.000,2652,9027,10744,11416,12637,15329,18672,26065,65473
106,839,839.000,3144,8858,10993,11834,13604,17226,20365,27046,33278
107,900,900.000,2082,8756,10633,11091,12604,15030,17922,24035,29962
108,847,847.000,1808,8723,10732,11795,12905,15400,17695,66292,72174
109,898,898.000,1847,8879,10565,11137,12556,14741,17622,24203,34479
110,889,889.000,1719,8888,10811,11229,12835,15083,17071,22352,36606
111,824,824.000,1950,8790,10736,12122,12978,15554,18639,84622,91619
112,873,873.000,2191,8853,10669,11451,12865,16329,19931,25104,34370
113,828,828.000,3557,8864,10603,12067,12814,15740,18774,76463,96388
114,896,896.000,2723,8735,10731,11135,12902,14846,17207,22591,28280
115,885,885.000,2001,8854,10783,11298,12876,15123,17184,24872,34820
116,886,886.000,1910,8810,10793,11295,12897,15340,18309,23096,33840
117,838,838.000,1846,8818,10647,11927,12779,15365,19606,68970,78018
118,902,902.000,2132,8777,10714,11073,12698,14688,16412,23435,33255
119,895,895.000,1687,8657,10648,11040,12565,14767,17203,23373,34018
