Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
108,780,780.000,1855,8710,11155,12830,13910,18450,22461,85220,100616
109,882,882.000,1983,8780,10686,11332,12793,16074,19132,26230,34344
110,821,821.000,3122,8716,10757,12147,13202,15680,18584,79537,93993
111,755,755.000,2560,8603,10776,19501,13042,15504,18106,33517,1008882
112,300,300.000,3824,8930,10928,17677,13428,17080,21377,588481,641229
113,881,881.000,1805,8805,10716,11311,12777,15462,17719,23803,36944
114,852,852.000,1570,8805,10692,11232,12925,15034,17729,24478,32783
115,816,816.000,2983,8870,11112,12278,13158,15765,19140,75637,91471
116,883,883.000,1683,8757,10666,11277,13039,14953,17910,24902,41064
117,890,890.000,3140,8684,10508,11240,12654,15627,19131,26889,34425
118,881,881.000,2026,8835,10921,11348,13047,15416,17885,25812,31015
119,816,816.000,2267,8886,10688,12005,12917,15141,18263,76942,89495
