Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
48,306,306.000,5881,25042,25308,32652,33649,50360,58897,100185,107752
49,326,326.000,736,25020,25382,30467,33444,41060,49707,100563,114921
50,330,330.000,6108,25075,25383,30619,33457,40505,50376,92267,108407
51,337,337.000,615,25080,25400,29408,33564,41185,48874,65626,67584
52,317,317.000,9962,25044,25317,31582,33459,40893,50128,124110,173881
53,317,317.000,657,25076,25624,31634,33786,44728,67017,75483,83819
54,316,316.000,673,25057,25599,31453,33549,42312,65684,83688,86732
55,300,300.000,545,25095,25805,33466,33680,57582,75095,83853,108648
56,229,229.000,728,25082,33054,53118,42129,51370,75492,840168,1035740
57,196,196.000,599,25022,25838,39588,40374,74932,83527,327578,342354
58,297,297.000,1498,25085,25419,33702,33749,57626,68806,98830,116762
59,310,310.000,640,25076,25371,32284,33502,50250,66450,116985,125905
60,240,240.000,4901,25118,26243,41598,33833,59248,133109,217276,234500
61,302,302.000,4976,25035,25426,33319,33632,48550,58623,125306,142317
62,322,322.000,572,25027,25337,31019,33534,41880,52226,92166,109470
63,308,308.000,594,25034,25409,32347,33635,50484,66998,116740,117568
64,302,302.000,4256,25088,25384,33396,33566,58321,67024,108752,150311
65,251,251.000,4298,25107,28030,39339,49433,67626,92175,117162,136705
66,356,356.000,4158,25053,25285,28187,33302,33815,42197,59111,68230
67,311,311.000,5695,25090,25328,32158,33503,41601,60185,116903,125510
68,340,340.000,5425,25047,25338,29619,33571,34169,50524,69140,100124
69,307,307.000,6324,25093,25440,32473,33611,57343,59014,83742,108810
70,309,309.000,4164,25084,25417,31951,33587,50185,58549,83737,107678
71,339,339.000,585,25068,25349,29779,33526,41852,50087,59120,90995
72,342,342.000,730,25097,25395,29315,33403,34383,50088,58781,83174
73,318,318.000,662,25087,25533,31454,33497,42141,58562,92025,115908
74,347,347.000,827,25004,25307,29761,33509,40614,50830,83801,109065
75,330,330.000,557,25066,25447,29048,33462,35281,49087,57914,67442
76,319,319.000,705,25063,25345,31424,33501,50024,58611,92720,133513
77,345,345.000,6718,25065,25343,29088,33467,33979,48819,58754,68414
78,340,340.000,4924,25060,25313,29483,33422,40478,50017,58992,82504
79,312,312.000,578,24976,25403,31571,33515,50209,65796,84005,133810
80,303,303.000,594,25035,25223,42996,33412,41663,67034,706944,1047622
81,162,162.000,3212,24808,25286,43578,33559,48672,56155,553694,666396
82,301,301.000,8827,25045,25382,32905,33526,49029,83341,109365,117340
83,349,349.000,574,25040,25301,28907,33475,40764,49441,65529,74491
84,304,304.000,9521,25039,25395,32679,33725,49731,65810,100281,108870
85,343,343.000,646,25053,25291,29616,33431,34188,50237,84828,92215
86,348,348.000,760,25023,25379,28448,33428,34519,41142,49694,74275
87,309,309.000,453,25015,25299,32279,33521,48809,66984,132350,158944
88,345,345.000,640,25022,25310,29131,33447,38380,48770,65853,74646
89,341,341.000,736,25039,25290,29191,33377,34124,50418,76512,93491
90,345,345.000,4169,25044,25259,28867,33317,33809,46659,75107,75420
91,338,338.000,630,25074,25368,29723,33472,34654,49746,74999,83718
92,349,349.000,753,25088,25266,28685,33460,34105,41794,50536,67084
93,341,341.000,649,25076,25278,29109,33379,33794,41723,84127,101315
94,358,358.000,655,25085,25305,28052,33469,33896,41523,51224,58799
95,349,349.000,613,25057,25232,28702,33391,33768,48659,75224,83725
96,259,259.000,6521,25070,25884,54037,34333,67380,93468,1008343,1022175
97,102,102.000,9884,25001,25238,60181,33685,62018,83598,774817,858967
98,325,325.000,701,25077,25326,30056,33459,34761,50358,74899,99292
99,355,355.000,627,25043,25224,28193,32980,33838,49811,67396,73950
100,341,341.000,4366,25065,25310,29426,33438,34274,50067,75666,83698
101,315,315.000,5281,25075,25426,31965,33581,42109,57356,108591,125301
102,336,336.000,560,25068,25462,29488,33538,35697,50032,59759,82419
103,319,319.000,5546,25112,25551,31383,33639,49117,58452,67537,83519
104,354,354.000,5526,25051,25313,28135,33404,33907,42055,57323,73823
105,345,345.000,778,25060,25338,28961,33443,33961,49261,58704,67109
106,320,320.000,8559,25080,25387,31275,33596,41942,50559,92177,108108
107,345,345.000,634,25033,25271,29211,33420,38809,50503,66042,82466
108,325,325.000,571,25040,25533,30605,33635,42284,58328,75301,98319
109,345,345.000,691,25080,25333,28970,33475,34056,43861,59389,74227
110,354,354.000,4092,25048,25320,28158,33308,33797,40956,50669,67479
111,333,333.000,5740,25061,25324,30285,33477,34352,50167,90382,97975
112,341,341.000,783,25003,25258,29114,33389,40968,49118,58772,83931
113,321,321.000,4958,25094,25460,31121,33644,42959,51063,74091,83423
114,349,349.000,4866,25048,25310,28543,33415,34408,48740,65465,68066
115,330,330.000,4048,25054,25305,30613,33478,35067,59602,82445,108724
116,338,338.000,6793,25045,25267,29234,33544,35261,49534,58491,59006
117,332,332.000,4136,25057,25269,30077,33500,40509,51554,83644,98837
118,347,347.000,549,25078,25262,28834,33469,35106,47519,58679,83169
119,346,346.000,621,24983,25208,28078,33257,33730,41158,83501,91831
