Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
45,1215,1215.000,467,661,9430,8241,14441,17899,19737,29140,49830
46,1054,1054.000,469,676,10358,9475,15437,18792,21550,46065,79746
47,1151,1151.000,463,685,10074,8659,15146,18391,20941,28360,37862
48,1115,1115.000,457,676,10507,8964,14970,18367,20273,27856,37039
49,1080,1080.000,451,688,10568,9249,15587,19006,21131,29181,38097
50,1067,1067.000,443,686,10693,9364,15601,19240,21627,32269,46286
51,1110,1110.000,464,690,9390,8973,15056,18602,21462,36317,88362
52,1129,1129.000,440,675,10186,8872,15134,18544,20565,29926,43953
53,1052,1052.000,461,704,10294,12302,15268,18797,21108,31502,1010762
54,459,459.000,446,707,10142,15335,15834,20886,26063,322678,709850
55,1142,1142.000,468,666,10397,8740,14992,18485,20882,27335,43193
56,1124,1124.000,457,667,10284,8846,15290,18894,20427,28908,43986
57,1088,1088.000,469,680,10278,9214,15007,18440,20983,37131,86569
58,1157,1157.000,479,671,9933,8647,14820,18092,20515,28470,47404
59,1163,1163.000,475,673,9773,8580,14805,18161,20067,29278,41038
60,1078,1078.000,474,688,10917,9279,15209,18267,20533,29726,38205
61,1123,1123.000,460,668,10565,8894,15193,18622,20763,27788,51977
62,1158,1158.000,431,666,10075,8593,14884,17878,20166,29504,43226
63,1036,1036.000,447,686,10428,9673,15500,19541,23090,44959,76081
64,1105,1105.000,452,668,10720,9039,15109,18341,20262,27912,38403
65,1123,1123.000,463,680,10219,8886,15363,18646,21321,31690,37025
66,1114,1114.000,465,676,10124,8938,15196,18721,22092,34493,57380
67,1179,1179.000,445,672,9968,8494,14957,18360,19984,26374,36160
68,1063,1063.000,476,682,10202,9427,15405,18808,22171,53478,91728
69,1131,1131.000,462,679,10097,8828,15110,18543,20478,28949,40738
70,1122,1122.000,460,674,10494,8897,15172,18502,20677,26371,41631
71,1186,1186.000,450,664,9732,8403,15045,18149,20021,27472,39479
72,1099,1099.000,474,668,10541,9084,15379,18990,21364,28100,40406
73,509,509.000,449,683,10618,23665,15563,19086,21945,751519,1046070
74,821,821.000,446,674,10213,9749,15278,18881,22418,77717,102815
75,1149,1149.000,483,653,9607,8636,14500,18801,22843,31176,44170
76,1143,1143.000,465,657,10052,8749,15091,18224,19618,28051,45065
77,1176,1176.000,466,661,9610,8510,14963,18348,20213,27841,40221
78,1136,1136.000,465,670,10001,8767,15495,18779,20610,29199,44998
79,1093,1093.000,439,689,10809,9489,15315,18555,20930,36900,104983
80,1083,1083.000,452,667,10145,8879,14930,18402,20903,28423,88214
81,1101,1101.000,429,677,10605,9077,15306,18474,21491,30471,58691
82,1139,1139.000,460,674,10206,8772,15119,18273,20818,30652,38960
83,1130,1130.000,456,672,10534,8852,15046,18395,20466,26930,43013
84,1139,1139.000,436,678,9992,8772,14902,18511,20826,30219,46062
85,1066,1066.000,456,666,10460,9383,15150,18177,20574,43250,92229
86,1102,1102.000,477,687,10684,9062,15419,18766,20527,28345,45117
87,1167,1167.000,447,664,10123,8555,14653,18374,20304,28594,39307
88,1164,1164.000,460,672,9866,8574,14810,18000,20391,28992,40336
89,1138,1138.000,442,663,10561,8795,14942,18318,20244,30209,40042
90,1102,1102.000,459,665,10177,9080,14984,18346,20940,36885,80809
91,696,696.000,443,667,9605,21894,15033,18200,20265,993048,1031701
92,525,525.000,451,712,10161,9041,15499,18869,23314,32883,45177
93,1106,1106.000,469,676,10565,8995,15348,18581,20632,28863,50739
94,1098,1098.000,446,688,10882,9125,15384,18286,20211,29985,43277
95,1137,1137.000,455,671,10370,8786,15044,18377,20312,29069,38132
96,1072,1072.000,464,674,10743,9325,15669,18929,22767,32856,46516
97,1040,1040.000,464,687,10429,9619,15251,19340,22212,39587,94876
98,1119,1119.000,478,667,10443,8917,15203,18339,20894,27627,41373
99,1164,1164.000,453,669,9833,8554,14932,18155,19889,29527,40595
100,397,397.000,454,718,10257,28364,15004,18259,20426,939139,1024082
101,964,964.000,455,684,10189,9073,15533,19197,21440,34854,44364
102,1130,1130.000,463,681,10679,8852,14688,18416,20401,29335,40769
103,1056,1056.000,476,688,10628,9490,15131,18778,20611,40594,82790
104,1158,1158.000,462,664,9786,8640,14882,18176,20157,29164,42124
105,1115,1115.000,480,681,10474,8907,15468,18317,20451,27942,34412
106,1158,1158.000,435,663,10023,8639,15094,18132,20525,29077,50195
107,1172,1172.000,487,669,10066,8543,14781,18175,19778,30096,40698
108,1160,1160.000,459,680,9992,8586,14921,18080,19659,26063,37279
109,1071,1071.000,477,681,10282,9401,15413,19140,21981,35435,82444
110,1017,1017.000,474,684,10178,9786,16210,20335,23983,45718,82529
111,986,986.000,489,710,11060,10138,16324,19761,23071,69549,89612
112,1086,1086.000,454,676,10848,9216,15343,18852,20864,30035,36915
113,1037,1037.000,448,700,10561,9629,15548,19371,23007,41098,87446
114,753,753.000,465,680,10467,18870,15322,18474,21917,797268,1031398
115,575,575.000,437,691,10183,10002,15439,19548,23320,36648,453474
116,1133,1133.000,450,667,10434,8861,15343,18207,20352,27565,46707
117,1077,1077.000,450,669,10195,9215,15011,18731,21279,43850,89327
118,1130,1130.000,467,697,10535,8869,15114,18319,20477,30687,40028
119,559,559.000,484,686,9598,8228,14383,17764,19876,25720,39717
