Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
59,934,934.000,703,1121,11980,10647,18085,21926,25099,42281,55147
60,1001,1001.000,705,1047,11262,9953,17299,21802,24319,32570,65662
61,850,850.000,706,1154,13558,11736,19007,23341,26893,37721,53106
62,932,932.000,735,1077,11205,10725,17496,22116,25788,69690,87650
63,933,933.000,740,1095,12357,10707,17955,22158,24863,35807,62286
64,955,955.000,714,1070,12249,10493,18005,21812,24321,34737,49534
65,951,951.000,696,1068,11837,10465,18232,21537,24289,36658,68820
66,762,762.000,728,1103,12021,16748,17731,22180,26583,51507,1020151
67,463,463.000,756,1164,13439,15550,20024,25217,30317,55925,524963
68,957,957.000,698,1095,11941,10510,18007,21926,23995,35398,59689
69,905,905.000,718,1099,12544,11005,18317,22314,26344,32631,49747
70,835,835.000,702,1091,12328,11928,18485,23638,31880,68201,83143
71,943,943.000,693,1079,12047,10550,17799,21661,23534,41080,60129
72,947,947.000,710,1089,12259,10578,18163,22168,24309,35298,69998
73,948,948.000,705,1099,11805,10500,17748,22011,24387,36820,64398
74,924,924.000,707,1093,12228,10840,18174,22675,26155,37115,64471
75,977,977.000,710,1088,11555,10241,17888,21884,24719,33089,42442
76,890,890.000,722,1052,11727,11163,18178,22100,25307,68335,93180
77,980,980.000,714,1063,10967,10245,18142,22364,26612,36050,56732
78,910,910.000,702,1101,12082,10914,18115,22153,24891,37932,52712
79,923,923.000,718,1113,12068,10839,18242,22601,24734,36729,59971
80,954,954.000,723,1082,11461,10472,18061,22167,25168,35187,72797
81,912,912.000,728,1112,12619,10966,18337,22339,25272,33183,47536
82,885,885.000,697,1111,11495,11392,18108,22461,28671,79248,87874
83,948,948.000,696,1076,12126,10421,18166,22019,24629,34038,54560
84,969,969.000,709,1091,11649,10281,17715,21608,23605,33284,48311
85,934,934.000,718,1080,12318,10721,18396,21997,24227,34686,50850
86,908,908.000,711,1106,12768,10996,18753,22377,24787,31859,51766
87,901,901.000,710,1109,12532,11035,18337,22161,25407,36349,60401
88,878,878.000,740,1152,13323,11440,19042,22930,25949,32972,60335
89,866,866.000,729,1099,12105,11493,18358,22417,25695,78589,97289
90,956,956.000,710,1083,12055,10445,17729,22035,23831,32162,43832
91,928,928.000,695,1063,12344,10775,18591,22776,25703,35413,54109
92,944,944.000,695,1096,12211,10534,17953,21697,23661,30746,40127
93,943,943.000,692,1127,12391,10653,18076,22051,23713,31175,53303
94,943,943.000,716,1098,12061,10563,18349,22013,24807,34523,57307
95,957,957.000,714,1074,11503,10846,17860,21968,25961,73697,88876
96,870,870.000,730,1094,12681,11026,18644,22682,25235,39894,67914
97,914,914.000,719,1091,12497,10937,18607,22188,24283,35383,50496
98,913,913.000,706,1079,12221,10921,18186,22567,25381,39291,53730
99,628,628.000,694,1109,11948,24253,17898,22670,28438,811667,1031150
100,436,436.000,721,1133,12345,10971,18161,23230,27610,41352,48961
101,959,959.000,732,1068,11798,10424,18243,21911,24324,31354,55973
102,976,976.000,719,1070,11599,10245,17846,21823,24373,33252,49663
103,858,858.000,693,1095,12154,11586,18741,22785,28226,71581,83604
104,927,927.000,726,1074,12034,10754,18155,22549,24700,40888,54758
105,902,902.000,710,1108,12555,11064,18334,22487,24975,35860,44497
106,840,840.000,739,1100,13459,11913,18914,23330,27113,72772,108541
107,884,884.000,732,1111,11965,11300,18791,22794,26009,68154,87171
108,923,923.000,717,1089,12814,10832,18430,22550,25167,32940,43201
109,787,787.000,749,1075,12086,19478,18173,23308,28417,100354,1027885
110,247,247.000,844,1199,13582,19024,21516,26501,29779,295723,689778
111,901,901.000,716,1100,12862,11042,18362,22363,25113,40378,54329
112,861,861.000,732,1125,12146,14036,17871,22372,26719,34848,1025045
113,455,455.000,772,1182,11971,17327,18881,24458,28641,474641,690598
114,872,872.000,711,1097,12534,11474,18453,22305,25745,68936,87660
115,939,939.000,715,1090,12079,10591,18049,21954,25197,35301,55288
116,964,964.000,701,1117,11717,10404,18024,21738,24194,32701,50366
117,938,938.000,724,1066,12521,10685,17895,21852,24479,36409,50257
118,859,859.000,688,1081,12170,11563,18701,23311,29746,71836,94858
119,958,958.000,683,1040,11436,10196,18075,22108,24270,36836,61860
