Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
69,843,843.000,2759,8823,10772,11361,12951,15668,18446,24472,41842
70,891,891.000,2132,8619,10647,11238,12832,15466,18037,25492,31022
71,922,922.000,2468,8331,10307,10813,12401,14496,16370,24994,28557
72,863,863.000,1744,8496,10369,11641,12558,14590,17380,76913,93373
73,886,886.000,1722,8788,10634,11254,13051,15291,17385,23058,31653
74,887,887.000,2361,8705,10697,11242,12969,15698,18030,23263,30627
75,678,678.000,2601,8900,10736,24003,12913,15466,18842,848063,1013835
76,313,313.000,3753,8939,11317,11798,13312,16144,19313,27559,31238
77,842,842.000,2186,9062,10970,11904,12947,15181,17463,68881,78943
78,903,903.000,1857,8807,10574,11033,12605,14788,16758,22779,39245
79,909,909.000,1787,8744,10724,11019,12491,14854,16758,22427,28218
80,908,908.000,2231,8669,10538,10974,12631,14988,16693,23216,28936
81,255,255.000,2624,8675,10571,41828,12343,14487,23182,945626,1010404
82,751,751.000,2006,8815,10694,12431,13471,17218,20625,65882,80406
83,247,247.000,3827,8225,10042,45217,12425,15457,22089,994306,1008137
84,748,748.000,1537,8903,11176,11787,13318,16635,19654,28311,33950
85,905,905.000,1932,8693,10583,11030,12657,14835,17290,24359,30752
86,883,883.000,1784,8918,10909,11287,13107,15019,16865,24533,31362
87,825,825.000,2193,8961,10936,12177,12817,15650,18717,71846,85309
88,903,903.000,2678,8723,10536,11044,12524,14834,17357,21643,34243
89,909,909.000,2200,8676,10529,10950,12620,14652,16420,22127,27382
90,902,902.000,2104,8801,10722,11109,12652,14802,17212,22462,32779
91,677,677.000,2438,9983,12379,14843,15141,19291,25300,80610,90492
92,791,791.000,2064,9410,11468,12547,13756,16252,18759,68236,94814
93,846,846.000,3055,9123,10868,11851,13215,15761,19447,39348,47148
94,650,650.000,3229,8745,10754,19111,12968,15950,20456,83111,1018205
95,565,565.000,2266,9345,11418,13365,13694,17324,19902,32672,485616
96,810,810.000,3058,9054,11035,12359,13098,16524,20624,77062,88218
97,887,887.000,2105,8734,10573,11238,12812,15487,17485,25502,36582
98,884,884.000,2136,8851,10643,11303,12740,15275,17834,27661,34823
99,815,815.000,2142,8981,11000,12347,13264,16195,18706,75136,90130
100,850,850.000,1986,9065,10962,18525,13100,16272,19941,29667,1028055
101,81,81.000,7657,9501,11946,52040,14063,18216,26429,966671,966671
102,863,863.000,1804,9111,11123,11544,13119,15864,18589,23730,27336
103,892,892.000,2146,8532,10765,11206,12867,14877,17987,25387,35048
104,838,838.000,1903,8878,10631,11895,12771,15469,18719,69984,84844
105,818,818.000,2132,9078,11286,12236,13986,18328,22332,27569,63584
106,897,897.000,1947,8710,10593,11155,12722,15188,17957,24826,34519
107,843,843.000,2959,8793,10734,11843,12725,15406,18119,66444,73851
108,895,895.000,2330,8859,10664,11154,12791,15140,17200,22858,33944
109,906,906.000,1806,8636,10552,11026,12552,14438,17313,23927,32407
110,852,852.000,2341,9007,11004,12320,13031,15999,17975,83377,91444
111,842,842.000,1749,8800,10649,11284,12813,15431,19231,24607,28239
112,888,888.000,1990,8812,10626,11257,12808,15402,18647,24510,38654
113,836,836.000,2069,8785,10631,11924,12695,15161,18455,76582,96292
114,881,881.000,1650,8992,11023,11361,13025,15196,17469,23675,30540
115,898,898.000,1682,8762,10652,11130,12636,14999,17494,24628,33498
116,836,836.000,2091,8789,10782,11957,12864,15341,19451,68769,92415
117,905,905.000,2480,8845,10565,11048,12575,14783,16973,22934,32944
118,900,900.000,1591,8696,10835,11100,12741,14710,17097,23311,27196
119,870,870.000,2066,8900,10707,11319,13305,15484,17629,23700,28901
