Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
64,162,162.000,8369,25189,59179,63576,77373,116890,151558,225997,275982
65,203,203.000,6340,25151,50934,47584,67131,75561,83584,91944,109330
66,226,226.000,15816,25094,41812,45127,67201,75980,91061,99985,108985
67,213,213.000,16382,25088,49674,46226,67238,76174,91796,101211,109294
68,216,216.000,4549,25126,50940,46840,67108,75443,76111,98402,101576
69,206,206.000,8247,25039,50154,48160,67242,82461,92421,133898,152806
70,225,225.000,5963,24931,41746,44382,66177,75773,84223,100603,134065
71,182,182.000,3604,25155,50822,54810,67468,92661,153708,212331,270377
72,209,209.000,16438,25237,58306,48934,67302,75737,76231,84431,94017
73,234,234.000,16258,24818,33608,41741,62323,68978,75686,77723,95240
74,201,201.000,15777,25169,58417,49837,67706,75810,83136,98703,117198
75,210,210.000,4894,25146,50444,47048,67152,75520,83564,92412,93414
76,243,243.000,5190,16990,25634,41335,59879,75225,76195,100676,108489
77,173,173.000,3961,25056,50904,78925,67520,84001,92961,1041909,1079250
78,100,100.000,4345,41965,58838,64574,67222,75637,93020,514674,514674
79,200,200.000,16293,16898,33943,49220,66762,76657,175623,233706,242778
80,193,193.000,16303,25195,58652,52065,67363,75831,92438,135058,142175
81,268,268.000,4245,16928,25300,37918,58855,68384,75721,92047,127266
82,237,237.000,3373,16924,34208,41791,66702,68374,75653,83823,100152
83,185,185.000,16455,25543,59038,53929,67289,75651,76444,92539,100436
84,216,216.000,16117,25159,50219,46539,67260,75591,82964,92338,100030
85,219,219.000,3505,24949,50503,45585,67083,68777,75699,83634,92732
86,195,195.000,4626,25209,58536,51918,67387,83139,91677,101752,224729
87,215,215.000,4322,17011,25265,45622,66679,76446,101878,209233,250653
88,233,233.000,16437,24716,25577,43360,67144,75846,84322,100608,108876
89,210,210.000,5682,25095,50775,47220,67079,75583,78151,92106,109860
90,228,228.000,16340,16989,43326,43920,66936,75531,83722,91948,99956
91,249,249.000,6329,17046,25466,40498,66227,67932,76016,84976,101021
92,207,207.000,7333,25125,51061,50625,67271,76110,100276,134125,167670
93,235,235.000,3391,16923,25298,39948,60115,68546,76371,99822,104604
94,196,196.000,16492,25108,55435,55553,68051,99036,125440,258411,291282
95,134,134.000,6674,25149,51172,68656,69669,175035,225040,358482,359516
96,178,178.000,5486,25075,58327,55525,75600,109471,125004,134688,134703
97,203,203.000,6304,25140,58442,49905,67635,76333,92040,109300,110023
98,219,219.000,4023,24677,49561,45360,67065,76328,95974,109444,125539
99,251,251.000,6925,16966,25268,39921,59047,76012,84694,107525,125652
100,176,176.000,15775,25200,58947,56433,74876,91851,124670,142411,155616
101,165,165.000,3758,33253,58725,60786,75053,91779,168829,201376,204777
102,207,207.000,16471,25150,50772,49350,67531,83979,92443,102099,119693
103,165,165.000,16194,25109,58620,58853,68393,100619,160863,211354,218704
104,223,223.000,5609,24963,42232,44784,67167,76294,84259,92774,117005
105,220,220.000,3615,23071,41428,46446,67031,76029,116854,158058,180917
106,195,195.000,16465,25205,58505,51607,67769,79709,92734,125836,133879
107,198,198.000,4274,24906,50277,49442,67645,91652,99247,134183,141991
108,206,206.000,4708,16978,42402,48096,67099,84345,111413,152138,184876
109,270,270.000,16266,17070,25214,40647,58450,76212,108677,168219,175693
110,175,175.000,16534,25151,58325,52113,67454,83486,100196,167302,167539
111,181,181.000,5843,25183,58782,60012,74677,92194,149984,209832,210459
112,180,180.000,5274,24893,32515,50560,73087,117260,132834,158870,159565
113,216,216.000,16342,25076,42608,46324,67075,75872,84386,116408,142296
114,228,228.000,16517,25034,42528,43911,67027,75452,76151,84941,92729
115,214,214.000,4881,25094,50767,46987,67132,75844,84236,100265,101048
116,213,213.000,8064,25123,50325,46308,67151,75731,83609,100039,118321
117,189,189.000,5667,25192,58670,53638,75094,84407,93951,116873,126812
118,171,171.000,4896,25485,59601,59158,75386,84391,108188,158785,160256
119,199,199.000,7493,24757,49827,46717,67106,83940,92710,125898,134934
