Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
68,877,877.000,732,1091,11256,11415,17997,23396,30130,68246,83956
69,959,959.000,754,1106,11313,10392,17887,21973,25240,41608,58894
70,935,935.000,618,1145,11505,10638,17898,22421,26628,42729,61282
71,954,954.000,742,1151,11801,10507,17980,21832,24720,38394,57230
72,976,976.000,705,1122,11351,10239,17869,22261,25635,37219,63682
73,984,984.000,751,1111,10909,10121,17938,21805,25019,34830,40772
74,883,883.000,738,1099,11772,11328,18225,22407,26778,67487,94000
75,913,913.000,719,1125,12539,11025,18500,22477,25631,34031,66346
76,959,959.000,711,1154,11063,10314,17754,21931,25171,36418,49134
77,982,982.000,714,1147,10042,10141,17713,22405,26094,40109,60160
78,956,956.000,723,1115,11289,10480,18045,21927,24693,38045,66388
79,993,993.000,783,1117,11174,10088,17453,21798,24895,33637,49968
80,923,923.000,719,1127,12035,10779,18278,22161,25066,39185,51228
81,896,896.000,743,1131,11430,11107,17945,22226,26309,79294,86249
82,965,965.000,709,1124,11657,10399,17785,21653,24345,37564,46298
83,972,972.000,727,1114,11471,10229,18122,21798,24358,33228,42045
84,990,990.000,722,1106,11159,10125,17788,21662,24437,34741,58044
85,971,971.000,763,1119,11303,10301,18002,21881,25549,36811,60367
86,972,972.000,754,1122,11268,10284,18270,22394,25038,33536,47650
87,921,921.000,711,1125,11149,10834,18087,22078,24839,72584,98543
88,979,979.000,721,1110,11325,10180,17578,21929,24599,36537,62312
89,897,897.000,719,1110,12970,11110,18697,22971,26027,42087,56347
90,1002,1002.000,743,1115,11211,9975,17485,21506,23601,32912,53361
91,989,989.000,740,1120,11177,10103,17673,21954,24426,36854,51784
92,995,995.000,719,1089,10581,10037,17602,22002,24977,38228,53131
93,969,969.000,724,1106,11532,10331,17816,21936,24931,35778,61398
94,854,854.000,745,1114,12166,11669,18634,23236,28580,76091,91765
95,971,971.000,726,1093,11570,10258,18453,21653,24407,36732,47448
96,986,986.000,723,1071,10562,10159,17648,22480,26270,38403,53475
97,744,744.000,721,1139,12465,22543,18494,22442,27100,811634,1060437
98,320,320.000,721,1139,10263,9963,17708,23121,25767,33815,53990
99,972,972.000,699,1103,11460,10304,18115,21816,24772,35110,48507
100,983,983.000,715,1107,11673,10152,17623,21526,23973,31922,58340
101,866,866.000,733,1144,11561,11478,18517,23228,29286,71840,83672
102,944,944.000,697,1116,11139,10618,18103,22603,26532,42768,68027
103,957,957.000,729,1127,11808,10434,18079,22511,25291,34781,41150
104,849,849.000,738,1149,12886,11718,18781,23568,27012,72539,92175
105,912,912.000,739,1110,11708,11010,18337,22554,25977,66539,88033
106,920,920.000,739,1123,12543,10841,18805,23023,25525,36677,56956
107,895,895.000,721,1142,11493,15359,17814,22644,27418,76347,1046363
108,185,185.000,767,1135,12454,33396,20374,26160,33481,841207,903705
109,995,995.000,747,1099,11704,10147,17576,21760,24517,37517,54841
110,936,936.000,726,1102,10981,13333,17708,22712,26438,35518,1031635
111,399,399.000,730,1183,12970,18662,18900,25191,29160,484012,690501
112,891,891.000,717,1133,11815,11195,18394,22838,26258,70419,88729
113,963,963.000,742,1147,11284,10376,17889,21865,24660,40283,61807
114,954,954.000,704,1130,12051,10511,18200,21798,23907,32889,49065
115,974,974.000,726,1103,11864,10209,17525,21349,24250,37348,47891
116,885,885.000,739,1114,11027,11321,18539,23281,29111,71625,105503
117,968,968.000,724,1084,11340,10350,18279,22163,25345,36610,60929
118,897,897.000,720,1137,12648,11099,18815,22953,25917,37657,43726
119,899,899.000,737,1135,11817,10835,18411,22725,26885,41360,52268
