Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
79,665,665.000,517,9974,16596,15025,21020,25160,27917,32382,37346
80,721,721.000,495,4955,15568,13866,20268,24404,26716,31574,35515
81,694,694.000,468,6488,15939,14389,21160,24876,27288,32396,37759
82,701,701.000,504,7439,16062,14278,20211,24039,26528,32251,41464
83,690,690.000,505,7067,16223,14490,21042,25040,27307,31973,41499
84,691,691.000,465,5977,15989,14502,21329,25197,27984,33591,38833
85,713,713.000,509,5582,15907,13970,20334,24735,26490,30322,33606
86,763,763.000,473,3132,14590,13070,19943,23915,26111,30450,36589
87,660,660.000,531,4748,16484,15211,22531,26988,28783,51324,55079
88,735,735.000,486,4977,14693,13543,20172,23886,26904,30643,40953
89,740,740.000,480,5441,15347,13530,19621,23554,25490,29799,35639
90,695,695.000,519,7694,15906,14375,20884,24781,27617,33733,41541
91,481,481.000,511,11696,24091,20802,29737,32931,36901,43110,43201
92,608,608.000,510,3751,19148,16324,24352,28094,30936,39952,61570
93,647,647.000,508,5849,18023,15506,22840,26968,30222,33931,39499
94,637,637.000,485,10579,17627,15648,21900,25746,27983,30983,33347
95,678,678.000,444,6565,16538,14872,21570,25422,28350,36166,46146
96,679,679.000,478,9284,16630,14594,20637,24287,26953,29752,49979
97,707,707.000,468,6276,16048,14135,20797,24548,27143,31419,33582
98,701,701.000,470,4217,16037,14242,20796,24995,27710,33966,45738
99,693,693.000,520,2668,16035,14476,20943,25223,28449,53462,68013
100,793,793.000,477,867,14542,12575,20352,23658,26461,31271,35113
101,803,803.000,489,841,14361,12383,19851,24462,27764,31794,36154
102,672,672.000,522,9956,16458,14944,20926,24918,27364,33936,43225
103,703,703.000,455,7077,15897,14218,20318,24713,26660,30225,40022
104,750,750.000,456,2517,15149,13344,20102,24580,26991,32006,37002
105,673,673.000,475,7083,16329,14925,21405,26084,28560,36663,44607
106,708,708.000,502,4372,16132,14009,20865,24472,26292,31162,35801
107,711,711.000,491,5014,15723,14058,20617,24157,27242,31576,42028
108,608,608.000,447,9551,17643,16519,23451,28592,33086,44682,61121
109,464,464.000,518,16103,24900,21351,29080,33410,35169,38476,43993
110,540,540.000,500,13486,21513,18593,25940,29260,31988,34943,40873
111,549,549.000,510,11610,19426,18204,24689,29980,34080,53766,69337
112,635,635.000,447,8742,17774,15679,22338,25904,28452,33165,49111
113,693,693.000,478,4800,16183,15552,21142,24666,26649,32707,979139
114,638,638.000,510,7297,16368,14568,21190,24260,26593,30961,43495
115,714,714.000,465,5498,15783,13986,20592,24759,26974,30361,39317
116,674,674.000,497,7036,15466,15110,20068,23537,25105,29198,1014564
117,707,707.000,479,4738,15502,13873,20198,24666,26626,33029,50659
118,713,713.000,481,5424,15805,13957,20444,24032,26455,30488,37838
119,719,719.000,507,8264,15139,13716,19509,22642,25864,29530,38723
