Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
51,1096,1096.000,455,679,10707,9088,15330,18571,20669,28216,43025
52,1155,1155.000,470,661,10234,8661,14869,18007,19835,27992,41995
53,1140,1140.000,456,691,10037,11340,15033,18411,21171,30280,1020334
54,185,185.000,522,764,8612,38480,15010,19462,31565,946512,963537
55,1121,1121.000,463,676,10434,8856,15033,18887,21219,27308,43295
56,1119,1119.000,470,663,10560,8920,15267,18602,20798,28597,43795
57,1048,1048.000,465,688,10249,9516,15254,19215,22274,45849,99121
58,1146,1146.000,469,655,10036,8712,15159,18529,20686,28925,50754
59,1145,1145.000,477,673,10380,8754,14972,18090,19743,29238,39468
60,1093,1093.000,457,649,9517,12084,14692,17447,19969,29238,1011034
61,643,643.000,486,726,9643,10524,15143,19817,23833,33989,616196
62,968,968.000,491,698,10806,16130,15446,18922,23238,41739,1028018
63,252,252.000,521,763,11392,19368,17141,23011,64919,473978,795648
64,1032,1032.000,466,692,10879,9164,15428,18603,20687,28241,42837
65,1121,1121.000,464,683,10325,8931,15256,18228,21081,32337,54693
66,1104,1104.000,477,684,10450,9022,15351,18904,21346,29540,43148
67,1142,1142.000,458,677,10347,8752,15147,18047,19582,26218,35620
68,1094,1094.000,450,677,10692,9135,15562,18615,21005,31163,49279
69,1017,1017.000,464,685,10802,9850,15654,19316,23253,38259,88320
70,1059,1059.000,465,703,10958,9410,15995,18880,21336,30906,42436
71,1116,1116.000,461,665,10182,8948,15243,18810,21855,36591,52680
72,1177,1177.000,479,675,9958,8465,14433,18008,19855,28780,52993
73,1147,1147.000,452,669,10271,8726,14962,18030,20363,29088,38694
74,1081,1081.000,464,688,10346,9388,15208,18813,21176,44124,81019
75,1143,1143.000,480,686,9601,8595,15176,18622,20826,31658,40946
76,1127,1127.000,471,669,10053,8887,15229,18657,22041,29996,35799
77,862,862.000,454,658,9653,16976,14219,17399,20276,540296,1028194
78,500,500.000,457,718,10787,10674,15758,19536,24042,40184,538080
79,1166,1166.000,461,677,10397,8574,14636,18234,20449,28908,36832
80,1126,1126.000,456,668,10611,8886,15059,17991,19975,29010,39599
81,1015,1015.000,461,677,11083,9817,15620,19173,21406,39465,89179
82,1057,1057.000,472,692,10954,9476,15518,19379,21843,31676,43206
83,1119,1119.000,448,667,10172,8946,15192,18489,20957,29845,49869
84,1134,1134.000,444,684,10662,8780,14631,17881,20136,27796,40027
85,1107,1107.000,455,678,10704,9020,15027,18779,20345,29938,42821
86,1073,1073.000,476,664,10095,9343,15160,18804,21023,41187,85191
87,1118,1118.000,465,667,10517,8937,15181,18040,20284,30075,43419
88,1082,1082.000,473,667,10882,9215,15376,18335,21133,28936,34638
89,1150,1150.000,458,677,10382,8703,15007,18115,20207,27758,41371
90,1147,1147.000,470,671,10118,8687,15078,18470,19730,30200,48795
91,1174,1174.000,469,683,10076,8539,14788,17969,20068,28704,46950
92,1084,1084.000,481,675,10061,9226,15018,18596,21728,48021,81184
93,1149,1149.000,454,666,9828,8661,14846,18730,21134,29860,46433
94,1047,1047.000,454,690,10921,9540,15889,19009,22115,34587,67342
95,1116,1116.000,454,693,10536,8974,15298,18321,20432,27892,45960
96,254,254.000,472,665,11761,45640,16191,20075,26520,1010519,1025737
97,882,882.000,484,697,10773,9530,16059,19315,22196,32918,46083
98,1057,1057.000,459,669,10453,9438,15125,18265,21550,43386,82804
99,1077,1077.000,453,696,11183,9300,15471,18390,21140,28839,45499
100,1136,1136.000,471,662,10434,8771,15025,18156,20457,29776,41334
101,903,903.000,451,673,10373,18748,14905,18655,20942,44919,1025399
102,248,248.000,520,731,10807,12322,16233,20110,23001,40417,696531
103,1134,1134.000,457,670,10245,8805,15106,18577,21294,30446,41695
104,1153,1153.000,469,672,9741,9194,14861,18856,22039,44882,91170
105,1048,1048.000,466,694,10690,8990,15165,18362,20291,29464,44136
106,1075,1075.000,427,685,10642,9273,15630,19006,21358,29669,58841
107,984,984.000,459,686,10882,10141,16396,19833,23090,81143,133756
108,197,197.000,457,789,11651,57068,16576,59924,540377,1009518,1015586
109,929,929.000,474,707,10877,9429,15856,19217,21626,29350,40674
110,1067,1067.000,475,681,10328,9350,15198,18667,21988,43107,84105
111,1093,1093.000,470,683,10973,9168,15417,19208,21068,29526,40619
112,1156,1156.000,448,660,9847,8646,15189,18276,20645,31083,37219
113,1081,1081.000,449,666,10136,9256,14913,18563,20928,48923,97244
114,1139,1139.000,426,669,10223,8776,15117,18306,20351,28022,46771
115,1151,1151.000,469,662,9979,8691,15075,18284,20439,28563,44870
116,1157,1157.000,455,663,9824,8619,14933,18147,20411,31361,42495
117,1044,1044.000,468,679,10444,9577,15448,19069,21740,36634,90291
118,1103,1103.000,467,677,10456,9035,15404,18744,21047,29556,38095
119,1074,1074.000,454,692,10743,9194,15263,18475,20856,27871,38608
