Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
28,697,697.000,514,4909,15449,13904,20378,24224,26927,33649,36163
29,721,721.000,461,4683,15414,13854,20242,24477,27101,32769,36218
30,629,629.000,525,8751,16788,15908,23403,28952,31540,38591,43891
31,569,569.000,554,9067,20700,17508,24979,28517,30597,34019,35444
32,620,620.000,527,5789,18939,16091,23639,26661,30024,35323,42247
33,626,626.000,495,10366,18395,16026,22992,26433,28475,32478,36896
34,664,664.000,512,7219,17105,15039,21774,25557,28165,32047,36933
35,692,692.000,498,6795,16454,14504,20889,25442,28003,32747,37159
36,700,700.000,476,4427,15855,14124,20629,25185,27233,33715,43769
37,671,671.000,495,8792,16734,14945,21438,25105,27740,33339,42526
38,722,722.000,450,2821,15635,13870,20848,25034,27955,32806,37825
39,885,885.000,420,777,13052,11320,18520,23275,25848,42866,59477
40,883,883.000,461,767,12963,11258,19100,23304,25771,31548,37242
41,772,772.000,460,862,14712,13006,19738,25515,28004,39334,60851
42,688,688.000,512,7161,15944,14471,20656,25316,28000,35817,40712
43,683,683.000,497,9775,16057,14656,20537,25008,27524,34145,41008
44,644,644.000,481,8507,16663,15429,22252,27067,29702,36487,44480
45,720,720.000,510,4004,15554,13900,20378,25028,27942,32839,37657
46,724,724.000,506,4749,15127,13810,20276,24521,26856,31904,41723
47,693,693.000,500,6159,15806,14487,20763,25337,30460,40128,42897
48,355,355.000,506,23013,32000,28306,37769,45306,50676,59289,88522
49,528,528.000,533,12290,20997,18784,26248,30967,33053,45611,48635
50,592,592.000,500,7746,18960,16854,24098,29243,32130,37523,50981
51,645,645.000,514,4670,18168,15603,23139,27288,29756,35882,46219
52,624,624.000,480,8562,17585,15774,22706,26878,29309,35217,43420
53,670,670.000,464,6094,16690,15004,21972,26540,28494,33898,38245
54,662,662.000,496,5406,16825,15081,22272,26117,28143,32794,38198
55,693,693.000,518,6708,16080,14472,21135,25087,28041,32000,34765
56,724,724.000,531,4062,15605,13786,20492,24709,27561,31534,37692
57,692,692.000,479,8446,16108,14470,20178,25008,27480,32577,35996
58,655,655.000,429,6743,16683,15221,21420,25906,30328,41072,59523
59,684,684.000,505,6722,15823,14534,20712,25764,28431,36371,41817
60,726,726.000,498,3773,15182,13851,20464,24808,27115,33185,41799
61,689,689.000,475,7586,15961,14547,20959,25263,27791,35009,40999
62,696,696.000,491,7532,15816,14288,20483,24666,27190,31924,40272
63,670,670.000,490,5111,16295,14955,21271,27136,29336,54623,63674
64,712,712.000,472,4828,15558,14005,21001,25310,27490,31617,37286
65,736,736.000,464,5468,15052,13526,19716,24289,26295,31500,35281
66,724,724.000,507,6201,15210,13840,20027,24526,27035,32152,39770
67,638,638.000,460,6398,17083,15721,23550,28369,30565,38626,47160
68,580,580.000,489,7553,19982,17170,24968,28139,30236,33946,59087
69,635,635.000,419,5666,18339,17245,23154,26407,28863,39194,1014590
70,625,625.000,508,5376,17020,14427,21183,24334,26769,30308,34790
71,635,635.000,487,9988,17408,15705,22002,26610,29631,35165,49530
72,678,678.000,464,6842,16422,14851,21635,25538,28188,35388,50354
73,697,697.000,501,6520,15943,14289,20791,24586,27750,31628,39243
74,663,663.000,518,6913,15546,15327,20265,24364,26760,31277,924369
75,638,638.000,471,9069,16609,15384,21465,26671,29910,39745,51844
76,709,709.000,474,5313,15935,14095,20577,24897,26425,30754,33666
77,699,699.000,488,5133,16125,14280,20871,25054,28193,33465,41503
78,729,729.000,492,4517,15588,13658,20419,24159,26075,31466,38440
79,748,748.000,456,3885,14857,13407,19944,24133,26326,30728,38328
80,726,726.000,487,2827,15110,13760,20579,25139,27652,32539,40410
81,707,707.000,473,7762,15991,14108,20131,24147,26928,31182,39092
82,637,637.000,493,9340,17392,15670,22028,26365,29499,48436,59164
83,658,658.000,479,9015,16794,15281,22152,26492,29173,33542,37638
84,702,702.000,491,8843,15597,14211,20105,24524,27254,31200,34404
85,714,714.000,511,5497,15464,13935,20412,24473,27378,34040,40869
86,613,613.000,477,9063,17958,16550,24685,29514,32322,38104,40003
87,547,547.000,503,10576,20310,17991,25060,29526,32196,37120,43573
88,566,566.000,494,11916,20499,17774,24371,28619,31038,36608,50522
89,634,634.000,483,8239,17644,15671,22818,26427,28727,30789,35335
90,694,694.000,506,6614,16432,14449,20913,24352,26393,31975,38314
91,670,670.000,482,7290,16355,14852,21422,25658,29454,33451,49636
92,668,668.000,477,7597,16584,14983,21300,26015,28795,36626,44544
93,702,702.000,496,4514,16407,14216,20669,24424,27273,30873,36070
94,670,670.000,489,9563,16450,14946,20829,25148,27780,37060,52823
95,663,663.000,485,9539,16497,15031,20799,25357,28444,33636,41321
96,696,696.000,507,7209,16492,14346,20502,24254,26079,31962,38486
97,734,734.000,480,3316,15289,13623,20363,24635,27226,32614,41315
98,699,699.000,462,6297,16025,14313,20488,25215,27684,32633,40179
99,751,751.000,471,1085,14948,13250,20118,24651,27875,34819,40843
100,722,722.000,457,894,15399,13834,21441,26523,30148,37419,55411
101,641,641.000,482,7450,17624,15639,22459,26640,29658,35989,54020
102,691,691.000,483,7509,15768,14437,20951,24995,27429,31497,42135
103,734,734.000,477,4979,15319,13685,19937,24057,27077,32305,35803
104,519,519.000,482,10738,21660,19268,28187,32814,35650,39278,47732
105,517,517.000,455,8595,22075,19273,26698,32292,39117,48386,58361
106,592,592.000,511,8418,19316,16851,24294,28475,30993,36079,47199
107,628,628.000,512,7707,18334,15971,22918,27061,29413,36962,41475
108,657,657.000,524,7066,16996,15179,21830,25778,29030,36258,55889
109,669,669.000,499,8704,16781,14943,21353,25743,28219,35245,50467
110,665,665.000,486,8000,17154,15054,21882,25936,28389,31904,39653
111,692,692.000,506,7890,15990,14429,20877,25368,28551,32471,37212
112,693,693.000,446,5401,16074,14400,21145,25532,27325,32392,45762
113,707,707.000,510,3740,15986,14044,20240,24940,27318,31565,39590
114,693,693.000,517,7315,16235,14468,20744,25616,27851,31907,39777
115,684,684.000,476,8583,16054,14652,21099,25214,27706,32171,39476
116,715,715.000,509,5391,15501,13913,20181,24071,26810,31062,38612
117,714,714.000,507,6463,15294,14054,20146,24982,27602,33743,39581
118,761,761.000,507,7326,14376,13081,18916,21750,23793,29148,34226
119,734,734.000,434,11271,14647,13442,17512,19907,21069,23810,40324
