Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
88,333,333.000,615,25020,25283,28201,33360,34342,42034,57226,75778
89,305,305.000,6312,25074,25369,32828,33603,42381,58662,134738,160219
90,344,344.000,4128,25062,25337,29162,33475,40503,43034,58259,66216
91,342,342.000,4430,25057,25315,29594,33484,34369,49649,83479,107543
92,336,336.000,4474,25039,25257,29280,33444,34075,49451,75241,91542
93,340,340.000,719,25055,25293,29283,33441,34176,48793,83404,92111
94,351,351.000,585,25077,25286,28592,33415,34557,45850,57305,67410
95,341,341.000,627,25016,25353,29320,33444,34089,42586,84281,100363
96,349,349.000,682,25063,25307,28462,33509,34162,41707,50878,59121
97,345,345.000,7038,25031,25305,29331,33414,33913,42150,76308,85374
98,267,267.000,10516,25102,26270,53673,34162,67217,93595,1003741,1026535
99,94,94.000,681,24962,25157,59627,33073,54793,417725,858489,858489
100,321,321.000,6646,25089,25391,31100,33605,42316,51857,76666,116937
101,350,350.000,610,25043,25257,28458,33254,33700,50022,59615,68437
102,350,350.000,5172,25059,25257,28746,33457,34162,42324,75236,83486
103,314,314.000,4832,25087,25368,31660,33568,41843,56912,108687,125676
104,341,341.000,586,25096,25362,29409,33417,34609,50371,66196,82804
105,323,323.000,719,25095,25466,30987,33615,48955,57289,67047,92828
106,348,348.000,4629,25069,25360,28760,33437,33968,42153,58921,75685
107,340,340.000,3640,25079,25409,29381,33508,35040,50112,58906,59394
108,319,319.000,594,25055,25350,31090,33518,42209,52282,92015,107947
109,339,339.000,5087,25032,25325,29921,33473,40757,57268,67806,83679
110,323,323.000,4890,25111,25826,31114,33647,41586,50778,74875,108912
111,337,337.000,677,25083,25368,29230,33429,34006,47421,59472,64311
112,352,352.000,4644,25003,25302,28435,33421,34223,41952,55169,65732
113,336,336.000,3950,25036,25263,29916,33430,34681,50111,84201,91792
114,342,342.000,4574,24996,25276,29058,33381,34764,50212,58566,83376
115,319,319.000,5752,25091,25453,31346,33671,48938,58159,75131,82348
116,350,350.000,7141,25025,25350,28447,33382,34516,42607,58843,67456
117,325,325.000,683,25086,25296,30700,33528,40649,60421,75974,107988
118,341,341.000,5356,25079,25301,29489,33501,40512,50147,58549,58882
119,321,321.000,5129,25079,25327,30233,33423,40687,50871,83586,100220
