Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
74,726,726.000,2847,10769,13177,13819,15734,18622,22958,30978,47948
75,652,652.000,4255,10858,13241,15259,15990,20526,27475,71250,77719
76,602,602.000,3732,11093,13259,26903,15740,18816,24433,722878,1018353
77,259,259.000,3157,11594,13823,14798,16964,21481,25388,30410,34304
78,724,724.000,2658,10987,12936,13770,15584,18711,22630,29175,41881
79,715,715.000,2173,11073,13426,13983,15956,18660,21959,28402,38083
80,729,729.000,2481,10748,13180,13660,15511,18394,20519,30104,34586
81,679,679.000,3444,10772,13247,14705,15798,18915,23674,75469,87920
82,733,733.000,5152,10826,13085,13699,15811,18225,20756,26492,38330
83,741,741.000,3545,10570,12907,13413,15308,17608,19565,27025,65160
84,720,720.000,2646,10878,13165,13920,15620,18603,22494,33614,44121
85,662,662.000,2957,11038,13545,15012,16027,19091,23949,85181,90765
86,732,732.000,2865,10713,13161,13664,15507,18061,21055,30430,41427
87,720,720.000,3400,10557,13341,13871,15857,18825,22858,28450,38018
88,722,722.000,3675,10802,13122,13847,15919,18724,21925,29893,51306
89,706,706.000,4312,11083,13302,14192,15668,19559,23435,36311,48759
90,650,650.000,2952,11070,13726,15368,16661,20203,24680,86037,101150
91,717,717.000,3059,10852,13301,13909,15928,19406,22204,28191,40183
92,715,715.000,3533,10892,13346,13976,15871,18897,22657,28898,35522
93,712,712.000,4295,10921,13653,14000,16055,18550,20936,29202,37873
94,721,721.000,2795,11070,13238,13877,15667,18572,21887,30900,39177
95,671,671.000,3317,10774,13150,14857,15936,19393,25670,74247,82609
96,723,723.000,2432,10913,12925,13847,15652,18325,21271,30510,59965
97,740,740.000,4104,10697,12881,13490,15442,18073,20488,28374,35493
98,692,692.000,3517,10997,13291,14397,16047,19186,24448,37998,50447
99,724,724.000,2706,10828,13066,13830,16040,18589,20802,30822,42102
100,685,685.000,4326,10814,13091,14582,16113,19046,22386,71822,84248
101,741,741.000,2879,10547,12850,13471,15317,18229,20369,29024,40439
102,701,701.000,2446,11047,13235,14250,16357,19965,23071,32312,46433
103,522,522.000,4239,10895,13175,29940,15596,18477,22922,809800,1031453
104,291,291.000,3056,11747,14315,14906,16803,20003,24669,32989,53183
105,712,712.000,2447,10813,13490,14838,16172,19538,23552,70125,82121
106,552,552.000,3278,12111,14675,17094,17814,23209,31535,81695,95071
107,639,639.000,4202,11598,14053,15645,16636,19954,26612,76760,86895
108,717,717.000,2465,10901,13335,13924,15653,18580,21550,31924,39756
109,674,674.000,3010,11089,13367,14856,15994,19024,21533,81833,96923
110,711,711.000,3534,10732,13498,13972,16150,18738,21288,29119,46646
111,714,714.000,2388,10985,13494,14029,15908,18691,22386,32189,48667
112,668,668.000,2724,10997,13494,14950,16249,19503,24765,75722,87674
113,739,739.000,3466,10577,12672,13507,15396,18400,22278,30066,39814
114,713,713.000,3582,10987,13207,13987,16095,18951,21672,30560,51164
115,675,675.000,2518,10939,13847,14849,15961,18918,22730,70154,86440
116,727,727.000,2649,10726,13217,13749,15735,18312,22285,28148,39840
117,701,701.000,2568,10993,13386,14228,15773,19079,24322,33111,44456
118,676,676.000,2678,10760,13520,14822,17032,22040,26320,38909,54194
119,683,683.000,2953,10694,12841,14329,15568,18476,21606,71450,80499
