Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
32,239,239.000,6018,24523,25421,41957,66908,75609,76180,91998,92917
33,170,170.000,5866,25133,50854,58103,75193,93556,151901,292317,309680
34,188,188.000,16130,25267,58662,53130,68841,83991,93916,110209,117877
35,209,209.000,4824,25105,50326,47521,67310,76002,92444,117341,117455
36,191,191.000,16472,25071,48729,70109,67570,83705,92153,1045661,1055553
37,111,111.000,16580,25190,50062,61119,74189,92509,109633,459378,526441
38,190,190.000,16343,25058,42859,51164,67211,76532,164590,224541,240193
39,217,217.000,3739,25027,50245,46331,67252,76335,85185,103750,109358
40,180,180.000,4943,25336,59160,55636,71696,85592,109207,133828,133983
41,215,215.000,16499,25184,50506,46983,67140,75233,76227,85905,117678
42,219,219.000,7805,23922,42704,45466,67207,76148,92242,101414,109239
43,174,174.000,3773,25403,66199,57176,75186,84114,101911,125869,132305
44,220,220.000,16316,25075,50403,45697,67199,75730,82778,99641,105850
45,214,214.000,3351,25126,57907,47152,67214,75498,76643,92185,101790
46,164,164.000,5341,25116,58247,61104,75597,92411,225021,275531,289746
47,216,216.000,16332,25134,50855,46008,67029,75472,84468,92721,101113
48,184,184.000,16568,25287,58814,53705,67702,84202,99922,133905,150282
49,224,224.000,5596,25076,42471,44608,67006,75748,83346,100401,108103
50,214,214.000,16385,25100,50738,46740,67247,75890,84025,109996,125710
51,214,214.000,4426,25185,51345,48755,67387,75847,83948,117941,135179
52,226,226.000,6568,24886,25465,42886,66723,75260,83543,117098,141746
53,193,193.000,5968,25001,49871,52170,67158,76088,191937,242412,249253
54,171,171.000,5136,25265,59141,56953,75675,92036,100517,117200,118454
55,224,224.000,5503,25130,50012,45967,67074,76025,84469,93003,108743
56,240,240.000,3508,24967,25382,40685,59562,75748,83874,92274,93088
57,226,226.000,4134,24919,42839,44681,66995,76121,84698,102304,109668
58,217,217.000,16279,25102,41202,45594,67087,83646,92734,109174,117785
59,207,207.000,4954,25131,58674,48947,67225,75587,83058,93283,111602
60,232,232.000,16513,25011,33090,42747,66938,75041,82909,101029,125142
61,178,178.000,4200,25014,51598,56277,73925,84483,183323,228505,233444
62,161,161.000,8254,25154,42512,101044,67758,83155,841986,1067908,1075999
63,81,81.000,4427,24959,50216,44661,66618,74610,75862,84582,84582
64,165,165.000,16089,25184,50307,60669,75074,101294,183257,275589,282458
65,195,195.000,16544,25154,58716,51962,67599,76181,84615,92493,109012
66,189,189.000,16534,25223,58930,54217,75034,83358,99572,116603,133868
67,224,224.000,16360,24563,41955,43280,66764,75215,76240,92107,102497
68,224,224.000,7845,25014,42793,44687,66871,75521,84698,98143,108766
69,193,193.000,4777,25158,51300,51805,74499,84565,99918,143071,150579
70,199,199.000,3978,25080,50317,52146,67237,83239,153625,203543,204995
71,192,192.000,4254,25180,51605,50247,67457,83193,108614,133560,158703
72,213,213.000,6720,25184,50665,46944,67155,75576,84261,92892,100953
73,212,212.000,5706,25132,50944,46905,67220,75284,75939,92287,100804
74,250,250.000,6332,17198,25383,39943,59504,71792,75987,92664,117357
75,233,233.000,4351,24781,25588,42491,66652,75378,76936,91672,92820
76,209,209.000,16294,25134,52003,48797,67490,76311,90814,100286,101571
77,138,138.000,4043,25053,58571,95113,69261,91859,567800,1053849,1061873
78,183,183.000,8135,16841,25239,36702,57937,67274,74798,99934,293322
79,170,170.000,16297,25220,58516,58866,67645,76287,183805,242471,242819
80,251,251.000,4804,16927,25301,39724,59303,68204,75625,125959,134175
81,209,209.000,16515,25192,52467,48208,67219,75697,76181,92636,100639
82,220,220.000,4971,25074,49901,45427,66965,75638,76887,92213,100222
83,227,227.000,5250,25027,50264,44288,66567,75269,75807,83980,92517
84,241,241.000,3791,17305,25368,41198,66111,74506,75613,92480,100852
85,246,246.000,16520,24917,25422,40431,59069,68084,75663,92060,93450
86,192,192.000,5947,24884,58118,55202,67725,84945,166862,216958,251816
87,216,216.000,3432,17004,42623,43843,66999,75627,83406,100100,109017
88,230,230.000,16583,25039,42572,43566,66670,75420,76613,92769,110665
89,232,232.000,7088,25059,41427,43100,66750,75024,76063,100173,103599
90,215,215.000,16491,25134,50442,46295,66376,75228,83112,92960,108796
91,221,221.000,16189,24891,50612,45462,66991,75276,75840,84607,107507
92,219,219.000,3776,24982,41720,45421,66785,75900,92019,134350,166289
93,196,196.000,5774,25178,58870,50745,67388,75668,83745,92142,92387
94,157,157.000,16430,25298,59017,66997,83451,116916,183172,276009,292204
95,137,137.000,16473,24968,50375,70254,75481,142360,234281,358162,368566
96,173,173.000,16544,25417,58970,57734,74148,100985,117178,125453,151918
97,232,232.000,5816,24907,25456,42571,66753,75683,91978,109169,117594
98,184,184.000,3868,25326,58861,55713,74289,91905,100401,109501,116217
99,188,188.000,3594,25172,58874,51760,67506,76084,91712,109512,123092
100,189,189.000,7592,25124,58345,53635,74996,91709,100333,142272,143420
101,190,190.000,16477,25056,50098,52157,67662,85365,117826,193166,200879
102,195,195.000,6159,25249,58519,51374,73768,84125,92760,116676,134011
103,186,186.000,4373,25114,51356,54212,67271,92518,152455,211683,219596
104,208,208.000,5406,25168,51022,47175,67013,75480,83770,94065,100583
105,216,216.000,3253,24876,33626,46389,67069,82123,101898,158609,183830
106,229,229.000,16478,25057,25491,44319,66466,84238,108721,133643,133804
107,199,199.000,4042,25121,57544,51116,67930,84765,100581,110935,116502
108,193,193.000,16545,25121,50579,50357,67443,82777,99918,160769,176718
109,167,167.000,16476,25213,59075,59616,75476,108630,150102,167162,167810
110,201,201.000,6034,25128,49631,49561,67303,83841,100958,167223,192303
111,207,207.000,5299,25033,32943,51487,67175,92437,133578,201248,208308
112,162,162.000,16143,25192,58620,57752,75350,101426,133184,143147,150757
113,245,245.000,16077,16964,25300,40876,59197,75461,91659,109043,141886
114,249,249.000,16427,24950,25376,40328,59128,75210,76077,92169,92832
115,232,232.000,3662,25014,33597,42755,66109,75998,83770,100743,101310
116,223,223.000,16539,25035,41381,45124,67206,75956,83915,100084,101240
117,193,193.000,5331,25169,58336,51226,67829,84411,91851,108462,108860
118,246,246.000,6221,16982,25306,40958,59210,75325,76320,158475,166876
119,204,204.000,3622,25023,49975,46350,67175,76845,85369,100501,108890
