Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
39,896,896.000,695,1110,12683,11156,18590,22974,26344,38827,66124
40,864,864.000,721,1115,11914,11540,18769,22824,27114,76712,112139
41,927,927.000,714,1123,12181,10799,18228,22238,25083,37198,49787
42,929,929.000,746,1122,12461,10730,18328,21902,23925,35767,50696
43,873,873.000,726,1147,12882,11498,18904,22618,26615,38720,52543
44,954,954.000,733,1096,11984,10417,18141,22002,24630,32152,47857
45,903,903.000,732,1137,11954,11074,18839,23132,26260,37417,44273
46,936,936.000,713,1115,12082,10656,18671,22203,24146,34724,53804
47,860,860.000,738,1155,12396,11608,18630,22721,27913,70984,83777
48,952,952.000,692,1098,12248,10522,18380,21859,24514,34772,55770
49,1001,1001.000,745,1106,11597,9928,17445,21011,24419,33804,43261
50,967,967.000,754,1089,11760,10338,17568,22084,25453,33169,49392
51,977,977.000,740,1107,11379,10208,17661,22119,24684,34358,59885
52,945,945.000,726,1118,12143,10613,18090,22303,25459,35881,50174
53,891,891.000,754,1127,12238,11172,17682,22421,26699,69848,83303
54,964,964.000,745,1104,10806,10365,18335,22510,26474,36526,64667
55,649,649.000,704,1094,12493,23404,18710,22585,26199,909729,1039932
56,462,462.000,748,1116,10772,10351,18556,22492,25988,35060,55555
57,938,938.000,730,1134,12113,10650,18327,21952,25292,36159,52212
58,923,923.000,729,1114,12238,10828,17969,22332,25292,38057,62891
59,967,967.000,743,1076,11183,10336,18017,22559,25500,35725,71798
60,960,960.000,724,1098,12110,10379,17607,22001,24448,34142,42240
61,931,931.000,720,1099,11349,10726,17625,22335,25985,68542,88425
62,1003,1003.000,717,1072,11401,10026,17815,21490,24511,34230,63130
63,971,971.000,716,1113,11499,10226,17963,21608,23897,31918,49581
64,812,812.000,736,1134,12094,16373,17948,22122,26758,48597,1028411
65,461,461.000,724,1152,12211,14486,19425,25552,30930,50666,505374
66,939,939.000,707,1103,12385,10635,18391,21878,23973,32017,44153
67,908,908.000,724,1135,12546,10986,18495,22486,25935,33333,45950
68,892,892.000,703,1093,11196,11163,17956,23179,30060,67620,84458
69,963,963.000,705,1080,11357,10359,17611,21798,24771,40900,66120
70,927,927.000,712,1121,11893,10771,18231,22510,26849,40748,68584
71,959,959.000,711,1097,11655,10446,17867,21986,24326,38893,63421
72,981,981.000,716,1088,11432,10222,17930,22235,24968,36436,46924
73,938,938.000,734,1122,12087,10627,18183,22161,26010,34232,42873
74,887,887.000,734,1068,11836,11239,18340,22503,26569,68185,92824
75,913,913.000,708,1137,12057,10915,18375,22532,25441,35831,57415
76,929,929.000,752,1115,11872,10778,17965,22040,25485,36636,65041
77,908,908.000,758,1157,11945,10980,18534,22650,26733,38446,60157
78,971,971.000,722,1110,11183,10330,17784,22072,25040,39911,65784
79,942,942.000,754,1111,11835,10584,17959,21976,24646,33309,65001
80,956,956.000,679,1097,11533,10418,17933,21688,23961,33635,72551
81,899,899.000,728,1117,11550,11157,18020,22619,27239,79440,87677
82,968,968.000,721,1076,11533,10263,17882,21635,23320,32231,46905
83,962,962.000,715,1097,11538,10375,18106,21802,24150,33161,57185
84,938,938.000,735,1129,11927,10675,18468,22243,24867,33863,57185
85,954,954.000,753,1099,11707,10464,18177,21904,24164,36302,55964
86,968,968.000,737,1087,11143,10349,18074,22581,25772,36191,59504
87,883,883.000,742,1106,11797,11261,18305,22180,24539,74539,97970
88,998,998.000,749,1097,11286,10017,17452,21897,24212,38835,45539
89,933,933.000,709,1088,11672,10680,18479,22795,26311,37540,47198
90,922,922.000,765,1145,12746,10836,17965,21460,23711,33172,53143
91,977,977.000,740,1123,11527,10212,17578,21887,23840,35677,53160
92,923,923.000,747,1136,12223,10810,18441,22276,25001,35659,52734
93,951,951.000,709,1145,12210,10548,17938,21849,24462,37113,54542
94,851,851.000,695,1124,12384,11706,18611,23040,28028,76994,89626
95,983,983.000,721,1081,11306,10175,18135,21705,24215,35164,46029
96,932,932.000,756,1090,11840,10713,18005,22475,25578,40215,55764
97,735,735.000,721,1107,11736,22360,17778,22499,28942,811119,1051529
98,324,324.000,732,1089,12644,10960,19161,23060,25600,34019,48601
99,953,953.000,723,1093,12010,10469,18019,21769,25204,34623,56324
100,961,961.000,742,1104,11684,10464,17899,22046,24671,33289,58922
101,889,889.000,736,1110,11791,11164,18227,22456,26153,70376,83287
102,932,932.000,752,1094,11230,10666,18176,22744,27869,44164,67893
103,936,936.000,721,1103,12317,10712,18467,22102,24449,34830,44951
104,861,861.000,722,1118,12554,11542,18748,22997,26777,72021,109261
105,928,928.000,725,1104,11534,10789,18336,22616,25389,66235,84592
106,935,935.000,723,1137,12569,10707,18538,22498,25149,33178,45972
107,828,828.000,719,1143,12554,16341,18700,22939,27940,76205,1046831
108,220,220.000,747,1189,4123,29157,19568,26262,33654,832084,904204
109,959,959.000,729,1094,11860,10447,17759,21833,24992,39116,50767
110,895,895.000,760,1111,11641,13843,18083,23098,27266,38922,1017771
111,435,435.000,773,1142,11608,17404,18668,24993,28039,469210,690460
112,890,890.000,759,1127,11963,11233,18443,22623,25846,70580,84546
113,967,967.000,719,1109,11773,10323,17893,21705,24672,36734,55647
114,953,953.000,706,1145,12194,10509,18121,21749,24000,32506,49343
115,956,956.000,700,1098,12152,10401,17766,21221,23671,33967,48269
116,871,871.000,697,1090,11869,11476,18720,23207,29306,71797,94714
117,914,914.000,725,1105,12616,10931,18758,22197,25206,35690,61170
118,863,863.000,745,1136,13272,11566,19180,22873,25560,32142,51038
119,822,822.000,767,1155,13137,11783,18725,23063,27286,41061,48978
