Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
106,590,590.000,499,8281,19192,17040,25113,28391,30130,34209,47976
107,612,612.000,479,11125,18109,16305,22859,26864,28937,35882,39779
108,663,663.000,486,6813,16946,15069,21587,25989,28625,39175,50023
109,695,695.000,529,5973,16032,14422,20558,24926,27828,32428,47185
110,694,694.000,487,5755,15952,14359,21281,25376,27499,31894,34574
111,686,686.000,482,7325,15975,14627,21290,25824,27945,32732,52687
112,701,701.000,488,6199,16065,14236,20502,25105,27159,30106,38527
113,730,730.000,461,3598,15530,13695,20077,24552,27204,32126,42362
114,731,731.000,481,4565,15193,13765,20290,25026,27692,32580,36537
115,725,725.000,496,5164,15139,13685,20132,24461,26821,32066,36970
116,708,708.000,478,6237,15640,14144,20478,24637,27141,32721,41919
117,685,685.000,473,6224,15866,14537,21132,25300,28319,34634,46168
118,741,741.000,519,10527,14807,13469,18552,21338,23231,27208,33854
119,675,675.000,458,11622,15130,14527,17811,20104,22220,49535,60103
