Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
34,674,674.000,494,7469,16125,14767,21583,25581,28170,33683,60699
35,671,671.000,500,7981,16563,14976,21532,25646,28758,32332,40322
36,507,507.000,525,10929,23329,19542,27277,30703,33249,39211,45991
37,623,623.000,513,4869,19005,16110,23555,27635,29466,34871,48930
38,625,625.000,493,5176,18769,16116,23532,26425,28901,36072,49797
39,661,661.000,513,3360,16974,14991,22387,26937,29276,33938,38262
40,866,866.000,505,820,13285,11540,19196,24016,26653,32851,52454
41,895,895.000,509,808,12985,11140,19023,23456,26281,31025,37366
42,890,890.000,509,790,12425,11815,18454,22928,25134,32701,943908
43,702,702.000,501,942,16125,13510,21289,26023,28911,33641,40806
44,701,701.000,490,5748,16327,14316,21317,25164,27067,30888,35421
45,666,666.000,537,9142,16492,14996,21397,25661,27918,32454,40041
46,666,666.000,446,7967,16730,14961,21528,25816,28125,31857,44742
47,651,651.000,497,2194,15481,16313,20207,23725,26541,31477,978797
48,647,647.000,512,1538,15983,14440,21619,26127,29284,43275,52881
49,663,663.000,520,7951,16839,15111,21932,25414,27790,32600,36120
50,617,617.000,484,7887,17608,16180,22597,26900,31776,47579,64768
51,712,712.000,522,6574,15390,14013,20259,24543,27000,31176,45147
52,684,684.000,512,6180,16261,14621,21267,25752,28554,32661,42663
53,512,512.000,507,11669,23252,19509,27694,31441,33079,46400,50328
54,540,540.000,528,9001,21426,18491,26476,30116,32112,37478,43022
55,602,602.000,489,5661,18832,16655,23741,28954,32690,38650,49879
56,593,593.000,505,9740,18483,16879,24040,28784,31850,39287,42157
57,670,670.000,524,4152,16579,14865,22261,26229,28963,33296,45248
58,687,687.000,504,5428,16656,14585,21436,25518,27878,31632,43359
59,691,691.000,544,4643,15764,14422,21756,25695,27668,32409,41128
60,663,663.000,484,8464,16951,14978,21613,25395,27382,30840,36030
61,679,679.000,491,5592,16872,14804,21470,25611,28065,34310,46421
62,708,708.000,433,4404,15850,14112,20736,25418,27951,32644,38502
63,701,701.000,505,3950,15747,14267,21018,25635,28298,31710,43270
64,697,697.000,473,5014,16084,14268,20880,25447,28290,34227,36816
65,700,700.000,497,4093,15718,14325,20838,25715,29003,38496,50356
66,703,703.000,519,3664,15950,14177,21305,25275,27494,31014,36019
67,676,676.000,528,7072,16780,14830,21540,25405,27748,31437,38245
68,623,623.000,461,5056,17751,15978,22802,26887,30136,53856,59837
69,709,709.000,498,5443,15788,14106,20828,24718,26861,31566,39816
70,689,689.000,492,5782,15881,14467,21155,25786,28580,34141,39711
71,728,728.000,486,4500,15019,13735,20729,25026,27281,32148,34734
72,496,496.000,518,10352,23556,20170,28738,33248,36165,43259,58616
73,580,580.000,444,8308,20222,17263,24816,28797,31795,35422,36913
74,607,607.000,510,7879,19234,16453,23537,27348,28951,34717,38599
75,624,624.000,488,5511,17434,16667,22449,26088,28784,34645,1031896
76,618,618.000,539,6531,17369,15519,22223,26746,29698,37815,49256
77,653,653.000,519,7861,17118,15288,22214,26538,28717,32369,36209
78,676,676.000,505,7179,16350,14808,22251,25430,27509,31995,38045
79,688,688.000,495,3653,16799,14502,22003,25887,27750,31640,35245
80,654,654.000,507,7023,17292,15267,21948,26505,28841,32577,49927
81,650,650.000,516,7507,17432,15332,22065,26496,28337,31452,41350
82,638,638.000,502,7740,16994,15586,22658,27114,29229,43609,53955
83,674,674.000,541,7756,16540,14850,22117,25382,27813,32901,40738
84,694,694.000,497,5104,16447,14508,21027,25735,28266,33923,44556
85,678,678.000,473,6317,16515,14748,21655,25941,28010,32756,50777
86,695,695.000,519,5469,15852,14301,20814,25265,27956,31415,36597
87,601,601.000,523,10950,17884,16583,22427,26966,30592,54297,70270
88,645,645.000,517,9058,17351,15549,22080,25795,28838,34304,44837
89,731,731.000,513,3875,15218,13675,20160,24444,27710,31251,42872
90,727,727.000,513,3904,15535,13714,20383,24595,27027,32017,37573
91,541,541.000,520,9924,19859,18580,28031,33376,37516,42730,43424
92,555,555.000,462,10465,20681,17878,25489,29387,30987,36587,38738
93,583,583.000,529,7931,19789,17123,24391,28430,30767,35784,46516
94,613,613.000,542,8182,18456,16273,23824,27592,29831,35414,42160
95,665,665.000,497,6066,17108,15122,22134,26426,28678,33545,36191
96,660,660.000,513,6399,16607,15098,21896,26452,28771,37965,47947
97,693,693.000,515,4950,16214,14489,21375,24877,27167,33902,41552
98,672,672.000,465,6178,16624,14839,21703,25844,28544,33361,39126
99,609,609.000,498,9144,17379,16545,23267,28287,33323,48839,70872
100,701,701.000,499,1546,15780,14093,21684,25891,27555,33853,40305
101,777,777.000,488,835,14787,12877,20468,25445,28418,35196,44131
102,718,718.000,512,1437,15886,13885,21565,25511,27950,34486,38469
103,655,655.000,516,6525,16985,15338,22406,26792,28794,33592,44166
104,648,648.000,493,9233,16608,15378,21739,26348,28474,33253,49244
105,705,705.000,522,5720,15823,14128,20879,24949,26658,31367,33584
106,651,651.000,526,5677,17681,15419,23169,26867,29372,35220,43961
107,685,685.000,491,7527,16011,14545,21179,25956,28154,32615,38574
108,719,719.000,538,3644,15385,13893,21026,25580,28032,32208,35941
109,545,545.000,535,6332,21340,18456,28070,32267,34087,38209,51792
110,508,508.000,529,14115,23217,19653,27668,32143,33586,37731,47787
111,526,526.000,515,10020,21523,18992,25958,29908,32913,60679,69616
112,620,620.000,537,8837,18106,16018,23140,26869,30097,34803,39006
113,625,625.000,461,8059,18165,15955,23241,26554,28369,33645,36870
114,647,647.000,464,4575,16078,15887,21258,25288,28611,32510,1009510
115,677,677.000,522,4817,16206,14437,21497,25614,28144,32338,56371
116,687,687.000,508,3943,16240,15622,21389,25037,27676,32984,943358
117,645,645.000,451,4755,15800,14293,20505,24641,26671,43910,83206
118,689,689.000,535,4410,16243,14551,21615,25575,28433,34744,37874
119,675,675.000,501,6588,16284,14411,21024,24915,26696,31287,35534
