Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
28,179,179.000,10455,25264,58106,56222,68000,84727,125502,209438,217719
29,185,185.000,15993,25086,49616,56565,75600,116956,150869,191622,193327
30,125,125.000,6982,50915,67259,76350,84000,133687,208702,234673,242339
31,186,186.000,6372,25231,58627,61625,74284,93251,158989,342275,342343
32,119,119.000,16312,25245,59265,74597,84286,174112,225096,267588,308674
33,151,151.000,16646,42964,66517,64779,75752,100624,143216,184755,192891
34,164,164.000,16231,25146,58912,60333,75622,126160,141858,167112,167753
35,214,214.000,6511,25112,42486,46408,66578,76293,92391,119381,150824
36,185,185.000,16333,24979,41343,57134,66864,118161,192611,293142,325782
37,158,158.000,16535,25077,50749,58697,75681,125427,167383,200728,225708
38,182,182.000,16494,25222,58797,56128,67632,83607,108226,193046,208664
39,176,176.000,7432,25154,50233,70527,67487,83766,142114,1058699,1121972
40,84,84.000,5632,50152,66594,90155,75632,160424,239635,702785,702785
41,177,177.000,16326,25216,58427,56081,75593,100557,116502,142438,158851
42,181,181.000,16310,25144,51040,55280,75318,109297,117996,167262,176457
43,160,160.000,7302,25227,58457,63361,75917,151254,184272,219463,242927
44,195,195.000,7241,17453,50049,50472,67639,92182,119977,192862,193500
45,189,189.000,16393,25144,58238,52612,67660,83930,117106,183005,183579
46,182,182.000,16635,25210,58806,55521,75144,99938,117224,158731,159237
47,196,196.000,6791,25103,41463,50378,67177,83787,141783,208954,209248
48,160,160.000,16603,25205,58837,62156,75534,99610,217676,234528,234760
49,182,182.000,16458,25462,58935,54703,75025,76835,92617,120878,127427
50,179,179.000,4487,25196,57985,56304,67696,83738,184031,229650,234062
51,207,207.000,4962,25138,50711,48566,66969,76007,92758,101035,125320
52,188,188.000,6848,25189,57449,52989,75220,93001,117200,133963,141550
53,200,200.000,5709,25052,50161,50247,67596,84101,125176,175668,175903
54,181,181.000,16529,25323,58452,54936,67435,84920,101194,160019,166941
55,83,83.000,8263,16712,25260,136774,59096,600489,960434,1085520,1085520
56,186,186.000,6780,25169,55018,47033,66911,74862,76141,92514,104078
57,186,186.000,5020,25140,57806,52980,68076,92196,116975,142074,142349
58,184,184.000,6372,25286,57967,57537,75350,107562,125984,176034,199973
59,206,206.000,6009,25139,42574,45435,66926,75322,83637,116374,117513
60,189,189.000,16239,25465,58309,53118,67187,76413,100602,117476,119036
61,200,200.000,11306,25136,58224,49851,67640,76153,84267,102444,108916
62,194,194.000,16474,25184,58639,53556,67970,84395,106474,136912,148599
63,190,190.000,5120,25240,58911,51217,67661,77476,91127,117712,126571
64,180,180.000,5176,25208,58550,55469,75302,88838,116919,183900,199727
65,179,179.000,16538,25242,58942,55533,68320,91960,100699,142760,150345
66,218,218.000,6045,25148,50345,47190,67399,76393,84286,92560,109102
67,218,218.000,16318,25072,49628,44930,66834,75850,83426,92399,100816
68,135,135.000,4517,25269,65948,73938,91129,192733,225610,251133,251151
69,190,190.000,4334,25330,58425,52068,67789,82998,93678,117349,125654
70,187,187.000,16543,25447,59308,53739,67919,75848,84218,96794,125620
71,168,168.000,4876,25296,58950,59835,75861,92370,125107,194241,210116
72,195,195.000,7869,25201,57665,50755,67207,83838,91816,100051,102184
73,210,210.000,16506,25177,50882,50645,67394,84200,100475,167083,183541
74,195,195.000,16495,25141,50099,49109,67296,84570,100419,141434,158438
75,194,194.000,16596,25131,50843,50591,67544,82953,93214,159402,175160
76,187,187.000,5405,25182,57954,54445,74180,92066,117018,184156,208640
77,185,185.000,4311,25199,51889,52698,68741,83861,116900,132424,156664
78,164,164.000,16592,50273,66748,61322,75210,92200,101463,125082,126845
79,223,223.000,5985,24936,50006,45875,67293,75555,83609,100780,101013
80,201,201.000,16558,25117,51849,49763,67441,76265,91990,107383,117492
81,187,187.000,6475,25267,58772,52979,68017,83464,99570,112520,117208
82,195,195.000,7971,25232,58219,50777,74907,83951,84887,111197,116659
83,197,197.000,16542,25187,58237,50590,68217,76113,91297,101862,109753
84,182,182.000,15915,33152,59134,55368,67998,76405,84328,108831,125982
85,194,194.000,5655,25177,58431,50697,67692,80813,93129,134964,152757
86,227,227.000,16500,24925,25665,44363,67254,76044,84493,94565,109181
87,187,187.000,16497,25217,58717,53571,67872,83266,100545,117616,125489
88,180,180.000,16564,34042,59417,56598,69804,83790,91388,101169,102314
89,215,215.000,7322,16894,33614,45491,67197,83641,92508,108726,125785
90,196,196.000,16559,25189,58781,51173,68414,83707,91628,92447,92781
91,190,190.000,4801,25290,58721,52745,67350,75613,77150,94502,100993
92,190,190.000,16504,25260,58626,52416,67528,83709,85028,110351,117553
93,194,194.000,16356,25209,58652,52067,67257,75999,117139,133851,158744
94,174,174.000,4501,25243,59327,57221,75463,85274,100844,167139,175260
95,196,196.000,16449,25160,58634,51788,67583,83943,93625,108740,109644
96,171,171.000,6842,25220,58560,57443,67378,83047,133191,217192,226192
97,178,178.000,3909,25227,59059,57953,75110,100880,117237,150097,177249
98,167,167.000,5996,25315,58681,57200,68529,92093,101029,152343,200781
99,199,199.000,16262,25113,54054,51137,67413,92062,100836,115945,125768
100,165,165.000,16272,25520,59773,59459,75749,93730,108477,134531,141485
101,188,188.000,3385,25020,42515,53919,75637,91839,162601,237866,246588
102,187,187.000,16403,25175,50994,53278,70310,97459,109193,141896,142569
103,188,188.000,7569,25261,58778,53038,75084,84426,92377,117733,118034
104,227,227.000,10936,24796,42815,44664,66929,74883,77427,109453,167539
105,183,183.000,6678,25216,58345,54244,68083,91554,101248,157668,167321
106,157,157.000,16304,50323,65834,64055,75854,94139,133404,174519,174677
107,191,191.000,16463,25192,57595,52119,68263,91966,100866,125385,141607
108,213,213.000,4162,25076,41847,46936,67433,83317,93465,109605,151037
109,120,120.000,16382,33391,74036,87345,125260,201140,214496,243222,250865
110,101,101.000,7577,49242,83537,108480,158803,225316,268140,293370,341710
111,73,73.000,24813,66777,83510,116413,166165,240843,259299,333962,333962
112,194,194.000,5536,25201,53931,51317,67692,84757,101385,118131,125457
113,187,187.000,16476,24979,51231,53104,67588,109044,133731,150433,159677
114,186,186.000,16161,25270,58526,54072,68272,84637,108832,142882,144310
115,189,189.000,5316,25266,58974,53455,67904,84307,93243,109091,117660
116,188,188.000,16249,25035,42307,75827,74969,92005,117428,1009756,1095933
117,63,63.000,16620,25349,58573,88749,73312,99319,510788,709673,709673
118,251,251.000,7612,23755,25422,39707,58560,75584,83784,100785,116464
119,254,254.000,16370,17041,25279,37943,51162,67857,83812,133503,141480
