Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
77,443,443.000,3071,20282,22614,22313,25275,26936,29569,39275,48580
78,571,571.000,1159,15232,17702,17453,20546,23397,26058,28460,32256
79,615,615.000,1611,13342,16544,16245,19613,22293,24754,28388,37530
80,662,662.000,828,12562,15107,15138,17735,20722,22484,26805,30074
81,747,747.000,1002,10515,13685,13284,16287,18831,20445,24442,31063
82,730,730.000,1405,11103,13899,13708,16586,19459,20740,25531,38732
83,742,742.000,1371,11323,13569,13480,16167,18678,20488,22965,26238
84,759,759.000,1116,10372,13250,13165,16093,18993,20202,26012,28693
85,767,767.000,1056,10568,13164,13043,15633,18545,20100,23724,29063
86,755,755.000,1227,10258,13126,13241,16325,19075,21032,26090,29897
87,778,778.000,967,10273,12931,12876,15797,18868,20293,23735,28323
88,694,694.000,1329,10634,13935,14346,17338,20360,23054,52863,64189
89,785,785.000,1084,9915,12584,12743,15887,18023,19947,23453,37948
90,793,793.000,1026,9841,12632,12604,15498,17841,19398,24322,31609
91,499,499.000,1544,12423,19723,20175,26639,33790,35294,51413,52017
92,507,507.000,2209,16912,20310,19572,22608,24889,28542,35116,40271
93,601,601.000,1460,14486,17009,16676,19216,22155,23825,31045,39224
94,663,663.000,1045,12381,15258,14990,17693,20578,21673,26897,39205
95,715,715.000,981,11381,14456,14006,17086,19534,20738,24409,28287
96,739,739.000,1151,11005,13600,13526,16354,19064,20449,23370,26560
97,732,732.000,1885,11310,13746,13678,16236,18758,20474,23890,28876
98,765,765.000,1086,10534,13207,13077,15891,18625,19903,23866,32168
99,778,778.000,914,10486,12931,12770,15521,18133,20225,24219,28611
100,755,755.000,940,10137,13355,13264,16094,19148,21334,27020,31065
101,735,735.000,963,10075,12932,14402,16112,19171,21312,25172,878380
102,546,546.000,836,13203,16857,17277,19769,25160,27950,50749,59102
103,799,799.000,773,9787,12690,12446,15396,17874,19341,21978,24734
104,810,810.000,1012,9790,12595,12398,14900,17586,19220,21844,28758
105,426,426.000,1820,17450,25352,23746,29562,36305,38638,42922,45694
106,475,475.000,3377,16846,21247,20889,26032,29147,30503,36567,45210
107,529,529.000,1182,14435,18455,18761,22492,28554,32427,38956,40611
108,600,600.000,973,12817,16401,16746,20433,24239,27612,31811,54492
109,692,692.000,1006,11719,14514,14416,17309,20070,22189,25773,29288
110,703,703.000,1420,11406,14193,14192,17313,20041,21884,23909,35083
111,726,726.000,1401,11123,14031,13752,16617,19194,20855,24212,34601
112,739,739.000,991,10752,13413,13503,16537,19385,20892,25022,29190
113,718,718.000,842,10390,12963,14354,15934,18730,20549,25690,1009045
114,672,672.000,1038,10948,13909,14436,17638,21707,24840,35781,43686
115,713,713.000,858,10905,13743,14019,16881,20145,21914,35569,48270
116,767,767.000,1400,10218,13168,13043,16203,19103,20077,23466,30945
117,790,790.000,950,9830,12701,12623,15814,17948,19684,22957,26816
118,492,492.000,975,12809,22828,20379,26959,30210,31562,35284,58856
119,497,497.000,3891,17617,20316,19703,22188,24475,27721,35463,40171
