Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
34,586,586.000,803,2691,19203,17099,26078,30610,32780,45407,87846
35,571,571.000,790,3870,18839,17281,26073,30620,34633,44013,47121
36,573,573.000,797,5888,19991,17545,25506,29854,33233,39860,45725
37,589,589.000,734,3869,19211,17031,25512,30255,34367,40090,48156
38,623,623.000,756,2870,18298,15998,24682,29732,32251,39407,51695
39,642,642.000,747,1797,17269,15623,24484,30537,34179,40357,53133
40,590,590.000,732,3252,18229,16888,25331,31240,33732,38957,45170
41,615,615.000,787,3037,18126,16252,25049,29582,32451,37171,45139
42,588,588.000,755,1980,18346,16967,25256,31223,36902,67737,79255
43,663,663.000,759,1433,16915,14994,24388,29672,33042,39894,48091
44,742,742.000,691,1282,14907,13477,22737,28804,31746,40071,51197
45,599,599.000,774,1402,20274,16783,26385,30984,34873,44814,63737
46,618,618.000,764,2144,18300,16183,24519,31312,34584,38347,50607
47,617,617.000,747,2229,17111,16115,24469,29534,33300,38800,44683
48,406,406.000,768,7329,26013,24848,38964,45388,51486,55841,70662
49,400,400.000,754,14535,27365,24870,35835,41701,44935,56459,59927
50,556,556.000,790,1616,20458,17733,27361,32130,35219,40624,44629
51,564,564.000,789,3862,20362,17889,26218,33158,35704,39986,45467
52,561,561.000,793,3485,20387,17661,26928,31879,33800,39413,46344
53,606,606.000,810,1762,18623,16572,25997,31042,34932,40419,46782
54,589,589.000,745,2337,18818,16969,26181,31598,34164,39097,45387
55,573,573.000,786,5871,19339,17412,25788,30734,33214,38164,41815
56,608,608.000,792,3183,18522,16381,24936,30234,33876,38260,40848
57,590,590.000,821,4132,18986,16886,25644,30855,33446,38991,45763
58,643,643.000,793,1872,17427,15668,24471,29937,31974,37189,43499
59,589,589.000,789,4755,18707,16901,24778,30020,33391,41542,46057
60,636,636.000,697,1722,17603,15695,23956,28941,31888,39663,47037
61,639,639.000,785,1877,17380,15745,24115,29328,33885,41540,44242
62,587,587.000,725,3657,17983,16956,25127,30849,34901,57838,72459
63,562,562.000,723,1679,19427,18691,26570,30723,33831,47520,986325
64,597,597.000,741,1639,18216,15830,24309,29292,32281,41111,53591
65,635,635.000,766,3030,17600,15792,23887,29613,32251,37764,41869
66,612,612.000,827,2840,17629,16270,24787,29787,32460,37792,61806
67,464,464.000,796,6934,25404,21453,31996,36855,39045,45252,52450
68,454,454.000,821,9535,23609,22670,30406,33837,35844,41850,972750
69,578,578.000,788,1605,19002,16793,25973,31104,34620,40887,52658
70,553,553.000,763,4405,20804,18095,26979,32116,35463,41093,51535
71,584,584.000,712,2552,19471,17070,25864,31009,34741,38815,41460
72,617,617.000,725,2121,18313,16197,24446,29620,33688,42994,55315
73,616,616.000,760,2474,18373,16255,24564,29738,31956,37084,51852
74,613,613.000,769,2661,18273,16241,25097,29977,32997,38581,42302
75,626,626.000,748,1964,17945,15973,24638,30961,34195,38888,43324
76,598,598.000,821,3149,18403,16659,25042,30396,33559,43542,51681
77,620,620.000,755,2043,17642,16187,25043,30011,33670,47830,57755
78,613,613.000,776,3742,17687,16313,24577,29807,32796,39362,50131
79,618,618.000,751,2680,18314,16127,24686,29374,32185,40339,47693
80,598,598.000,739,4149,18670,16621,24781,30152,32861,39029,41704
81,592,592.000,808,2776,18479,16914,24667,30362,33985,55598,74947
82,619,619.000,764,1855,17949,16110,24519,29348,31859,40027,54818
83,613,613.000,764,1634,18284,16297,25369,30606,32907,40157,46272
84,605,605.000,796,3977,18048,16553,25352,29796,32658,39065,44287
85,627,627.000,748,1658,17449,15900,24684,30530,33193,40103,70289
86,615,615.000,705,2818,18045,16314,24516,29412,33239,41625,60404
87,472,472.000,764,7884,25669,21104,30326,34329,36743,41042,49021
88,522,522.000,772,3553,22694,19081,29135,34020,36694,40968,52691
89,544,544.000,795,6201,21110,18495,27729,31526,34173,39248,50134
90,565,565.000,793,5509,19922,17718,26422,31435,34864,41520,53081
91,622,622.000,730,1497,17842,15877,25098,30365,33302,38549,41835
92,601,601.000,829,2882,17655,16676,25445,31049,34320,42084,49761
93,586,586.000,803,5626,18693,17015,25738,30016,33554,39852,43624
94,589,589.000,745,5057,19152,17051,25107,30332,33091,39514,46630
95,562,562.000,799,3924,18218,18153,24490,28973,32182,39921,1022411
96,567,567.000,703,2436,19122,17187,25667,31899,35325,42129,50409
97,607,607.000,758,4323,18536,16509,24376,29438,33396,38838,49508
98,614,614.000,731,3032,17636,16226,24412,29500,33500,39354,48202
99,594,594.000,737,3760,19244,16903,25403,30197,32688,38158,42334
100,599,599.000,689,4558,18202,16673,24960,30062,33720,40393,50939
101,609,609.000,724,2240,17821,16284,24580,30358,35172,43691,78701
102,558,558.000,768,2868,19455,18065,26273,32586,37672,55113,68474
103,608,608.000,735,1571,18797,16323,25562,30654,33325,41460,47044
104,681,681.000,760,1345,15859,14725,23979,30189,33844,43923,60880
105,580,580.000,782,1630,18219,17127,26615,33924,38486,45098,53795
106,455,455.000,786,8261,27015,22096,31845,35720,37584,41707,45552
107,475,475.000,700,8254,23786,21040,30543,36432,39548,44368,50981
108,536,536.000,754,4600,21792,18635,27211,33183,37149,43834,46624
109,589,589.000,725,1736,18900,16873,26219,31439,34497,39949,49180
110,573,573.000,771,4605,19844,17376,26104,30970,33853,38730,56823
111,589,589.000,748,3204,19118,17077,26194,31528,33819,41105,45597
112,604,604.000,814,2603,18525,16489,24841,29636,33109,40212,70938
113,619,619.000,789,2269,18120,16100,24663,29240,33052,38054,41784
114,598,598.000,829,2726,18666,16765,25217,31041,34551,40606,49080
115,595,595.000,752,3898,18792,16801,25401,30221,34238,38599,45124
116,639,639.000,783,1933,16786,15564,23868,29443,32392,38943,44473
117,609,609.000,817,3747,17967,16420,24182,30160,33201,41316,49401
118,624,624.000,722,3372,17864,15981,23957,28124,31165,37404,45794
119,602,602.000,757,11223,17762,16211,22769,25945,28230,35075,48730
