Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
55,757,757.000,1084,10274,13403,13207,16422,19420,21551,25389,30538
56,747,747.000,1139,10794,13521,13386,16222,18992,20314,26790,31616
57,753,753.000,1172,10943,13488,13251,16066,18254,19908,23305,29708
58,796,796.000,1618,9895,12999,12578,15351,17566,19203,22459,27899
59,789,789.000,1281,10171,12840,12715,15471,18113,19958,23421,28028
60,776,776.000,1359,10361,13053,12857,15734,18241,20164,24242,28434
61,634,634.000,942,12242,15626,15748,18671,21252,23956,53258,59862
62,818,818.000,999,9669,12237,12259,14909,17803,19091,22130,28195
63,747,747.000,885,9996,12703,13330,16193,19941,22676,28431,33838
64,463,463.000,1278,19891,22561,21935,25157,27684,29189,31519,74494
65,576,576.000,2339,13965,17327,17036,20817,23430,26455,31794,38153
66,639,639.000,835,13129,15518,15594,18593,22286,23949,26035,30840
67,671,671.000,1428,12152,15108,14990,18413,21217,22389,27210,29688
68,719,719.000,1017,11088,13748,13818,16582,19853,22436,26465,30072
69,735,735.000,1496,11121,13820,13677,16727,19245,20850,23906,28141
70,779,779.000,1100,10229,12976,12822,15880,18089,19797,23801,27178
71,736,736.000,1337,10728,13302,13517,16299,19448,20930,25928,32675
72,796,796.000,1092,10002,12624,12585,15338,17776,19598,23691,34730
73,764,764.000,1433,10395,13032,13106,16171,18766,20445,25399,27960
74,790,790.000,1608,9974,12854,12631,15302,17798,19784,22580,25644
75,686,686.000,1331,11237,14062,14553,17262,19630,22600,51387,57183
76,809,809.000,1412,9920,12446,12418,15119,17703,19335,23583,29590
77,785,785.000,1299,9933,12613,12693,15246,17986,20426,27068,32709
78,412,412.000,3553,21230,23850,24108,26043,31350,36034,43677,52528
79,557,557.000,1076,15490,18610,17963,20929,23693,25872,29234,32159
80,603,603.000,2245,13571,16666,16632,19960,23395,25930,29309,49728
81,661,661.000,2217,12400,15428,15146,18180,21355,22717,26137,33556
82,718,718.000,1923,11452,13962,13931,16820,19372,21428,24223,28943
83,739,739.000,1337,10519,13525,13516,16527,19070,20854,28106,38095
84,747,747.000,1488,11258,13563,13395,16340,18432,20159,22508,29610
85,750,750.000,946,11012,13326,13330,16111,18188,19977,23364,27663
86,760,760.000,1676,10631,13253,13100,15472,18319,19789,26362,30043
87,762,762.000,992,10379,12929,13176,15997,18810,21144,25613,37252
88,799,799.000,1383,9717,12880,12462,15273,18069,19760,22691,27365
89,733,733.000,1173,10172,13086,13673,16709,19456,22238,51497,57192
90,751,751.000,1566,10582,13259,13310,16479,18524,20176,23865,48450
91,807,807.000,946,9770,12481,12405,15546,17912,19141,22835,30625
92,546,546.000,1215,11690,15716,18465,24276,33133,35151,51593,57193
93,479,479.000,1248,18954,20957,20840,22827,26916,31619,44003,44437
94,593,593.000,917,14244,16961,16634,19680,22345,23811,32346,38080
95,678,678.000,2423,12216,14954,14828,17599,20860,22817,26958,40393
96,698,698.000,1982,11577,14716,14301,17371,19738,21583,23615,36648
97,746,746.000,1953,10720,13570,13355,16204,18906,20445,23238,29679
98,738,738.000,1056,10883,13517,13547,16421,18735,21039,23711,26628
99,753,753.000,1060,11031,13343,13302,16192,18557,19859,22245,24932
100,772,772.000,1382,10330,12955,12912,15545,18152,19953,24286,33712
101,736,736.000,858,10616,13388,13654,16682,20010,22613,28214,36052
102,767,767.000,944,9634,12369,13898,15376,18239,20027,25301,1020322
103,533,533.000,1085,13719,16799,17466,20509,24642,27879,46232,56594
104,775,775.000,1120,10267,12994,12835,15580,18108,19309,22342,27195
105,833,833.000,1253,9562,12133,12025,14843,17464,18738,22047,26875
106,503,503.000,1478,11461,18055,20150,27523,33705,38365,42784,45559
107,465,465.000,1188,17046,22035,21335,26437,29161,30103,33439,35787
108,516,516.000,1970,15473,19065,19396,22773,28336,33739,39093,42563
109,598,598.000,967,12941,16811,16638,20361,24205,25777,31272,33770
110,679,679.000,1656,12000,14690,14671,17555,21109,22635,26321,31264
111,722,722.000,1229,11289,13878,13887,16773,19710,21190,24455,28840
112,720,720.000,1299,11366,14112,13836,16715,19195,20749,24206,33884
113,754,754.000,1260,10581,13404,13276,16442,18632,20072,22198,23537
114,718,718.000,969,10607,13302,14607,16297,18935,20895,27183,1012124
115,644,644.000,954,11378,14482,14723,17452,21371,26196,35971,55023
116,738,738.000,988,10463,13498,13618,16220,19388,21270,35337,48299
117,738,738.000,1431,10909,14031,13466,16450,18866,19807,22501,29886
118,824,824.000,1683,9524,12126,12154,14843,17480,18778,22582,30078
119,545,545.000,1028,11260,16573,18182,25912,29633,30299,34940,42827
