Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
52,569,569.000,1844,8692,10826,11521,13350,16771,19769,26475,31456
53,895,895.000,2397,8688,10765,11669,12841,15356,18891,30740,83474
54,859,859.000,2065,8551,10428,11122,12674,14796,16987,23992,68801
55,913,913.000,1861,8642,10412,10928,12462,14705,17225,23043,32931
56,902,902.000,1938,8809,10714,11113,12770,14786,16962,20945,30132
57,872,872.000,1862,8793,10635,11776,12818,15121,18170,68406,87144
58,861,861.000,2049,8691,10615,11242,12866,15519,18174,24878,40066
59,883,883.000,1718,8735,10646,11321,12723,15392,18449,27500,44072
60,892,892.000,1872,8671,10497,11205,12771,15461,18235,25889,31854
61,882,882.000,1593,8516,10478,11600,12519,14894,17613,68030,87146
62,879,879.000,2814,8762,10506,11115,12728,14951,17621,22048,29162
63,855,855.000,1928,8770,10743,11615,12842,15457,18975,38395,51211
64,894,894.000,1685,8770,10716,11218,12879,14886,17665,24857,30087
65,855,855.000,1747,8805,10465,11705,12485,15288,18202,68208,90474
66,907,907.000,2201,8604,10324,11017,12551,14870,16610,24543,31448
67,886,886.000,1614,8778,10824,11265,12978,15178,17575,23835,39792
68,889,889.000,1771,8742,10577,11201,12652,14971,18284,26550,35525
69,855,855.000,1978,8638,10494,11676,12711,15094,18555,67471,76571
70,882,882.000,2654,8847,10744,11359,12930,15456,18687,25495,30066
71,898,898.000,2095,8440,10420,11107,12744,15341,18374,26054,32697
72,927,927.000,2113,8347,10333,10766,12314,14341,15977,24008,28095
73,838,838.000,2964,8637,10513,11926,12905,15197,18058,76915,94312
74,892,892.000,2563,8738,10638,11230,13010,15199,17522,23081,36977
75,891,891.000,2456,8814,10789,11196,12912,15187,17345,23393,27045
76,587,587.000,2368,8837,10665,26098,13077,15747,19895,857327,1013359
77,397,397.000,2014,9182,11248,11753,13164,15981,19265,27409,36160
78,840,840.000,1833,8940,10865,11889,12852,15209,18006,68611,78870
79,895,895.000,2141,8811,10621,11162,12757,15116,16969,24635,32698
80,913,913.000,1929,8650,10610,10926,12356,14731,16701,23223,28762
81,897,897.000,2056,8681,10545,13303,12665,15027,17399,24477,1025031
82,191,191.000,6423,8848,10788,42424,12858,17065,28755,878127,945812
83,816,816.000,2456,8762,10651,12190,13264,16708,20837,65937,76109
84,162,162.000,2878,7867,9607,62649,11654,14666,744045,1024423,1025151
85,851,851.000,2010,8896,11075,11583,13136,15648,18613,24190,35482
86,895,895.000,1847,8750,10614,11153,12663,14688,17744,25501,36557
87,879,879.000,2052,8801,10776,11375,13168,15243,17714,26114,35836
88,811,811.000,2461,8942,11051,12306,12937,16073,20770,71792,85057
89,912,912.000,1907,8674,10538,10928,12468,14481,16997,21783,41104
90,929,929.000,2658,8507,10268,10784,12419,14488,16341,20467,26428
91,897,897.000,2102,8702,10690,11121,12677,14959,17097,22907,31968
92,662,662.000,1915,10559,12806,15127,15428,19596,23643,81101,90846
93,802,802.000,2177,9428,11314,12472,13666,16151,18437,68043,78728
94,826,826.000,2053,8975,10859,12614,13379,16175,23041,65869,85035
95,612,612.000,1824,8849,10711,19443,13085,15649,18110,37312,1021628
96,626,626.000,1667,9128,11250,12191,13500,16354,19313,26811,225223
97,799,799.000,1704,9272,11240,12486,13325,16398,20213,76124,90127
98,895,895.000,2377,8733,10632,11164,12774,15027,17505,24024,34440
99,874,874.000,2915,8968,10783,11461,12914,15629,18519,27551,34307
100,802,802.000,2628,9020,11100,12489,13373,16595,19572,75377,86897
101,800,800.000,3193,9097,11014,20101,13153,15671,18616,31212,1037917
102,121,121.000,7191,10151,12279,32103,15320,20011,25996,779642,869962
103,885,885.000,2027,9012,10823,11285,12947,15060,17938,22917,27392
104,872,872.000,1069,8721,10916,11473,12898,15464,18879,30634,46513
105,839,839.000,2403,8946,10661,11905,12704,15295,18474,69904,84672
106,811,811.000,2044,9136,11441,12333,14218,18645,22072,27111,65732
107,915,915.000,2852,8614,10507,10930,12424,14654,16713,23658,33505
108,842,842.000,1841,8758,10724,11855,12806,15611,18982,67042,72241
109,897,897.000,1691,8796,10632,11130,12687,14969,17094,22879,35032
110,906,906.000,1759,8767,10530,11025,12601,14566,17447,23475,27988
111,811,811.000,2538,8945,10957,12300,13032,15814,19054,84408,91076
112,889,889.000,2377,8773,10565,11298,12689,15861,19813,27260,44056
113,859,859.000,2576,8828,10543,12003,12726,15824,18702,76138,96650
114,873,873.000,2658,8733,10582,11024,12617,14573,16835,24057,27847
115,889,889.000,2016,8845,10948,11245,13026,15215,17113,22711,35630
116,892,892.000,1742,8838,10610,11229,12777,15234,18409,23291,29361
117,849,849.000,1743,8656,10644,11768,12709,14979,18531,68158,81236
118,908,908.000,1772,8825,10572,10988,12513,14608,16880,22452,30024
119,886,886.000,1792,8647,10774,11129,12660,14962,17892,25626,29102
