Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
77,810,810.000,3621,9182,11038,12366,13303,16304,19942,69647,77757
78,883,883.000,2512,8755,10863,11301,13087,15252,17332,22508,37709
79,888,888.000,1624,8729,10620,11240,12715,15104,17389,25153,37064
80,874,874.000,2062,8952,10847,11420,12853,14853,17869,27199,38670
81,812,812.000,1771,9277,11225,12295,13270,15565,18297,69471,85989
82,910,910.000,2040,8642,10519,10972,12551,14772,16884,23123,31084
83,899,899.000,2737,8754,10632,11141,12701,14962,17289,22978,31257
84,885,885.000,1803,8842,10797,11261,12907,15017,18030,24205,36333
85,688,688.000,2478,10052,12285,14563,14479,18584,23137,80118,95477
86,776,776.000,2316,9214,11625,12905,13931,16778,20469,81251,84672
87,815,815.000,2479,9114,10954,12217,13273,15563,19805,74490,77034
88,857,857.000,3176,9189,11015,11650,13152,16415,18698,24053,35580
89,341,341.000,4369,9052,10911,33517,13349,15339,20266,925581,1019486
90,670,670.000,2038,9097,11393,13095,14007,17212,21021,82767,119143
91,847,847.000,3531,9248,11100,11566,13044,15733,17507,24710,34563
92,821,821.000,2030,9077,11219,12189,13496,16298,19885,39937,65290
93,786,786.000,2543,8696,10792,19000,12692,15215,17938,27789,1015517
94,196,196.000,4304,10628,12863,25701,17532,25055,77323,525511,706096
95,871,871.000,1890,9157,10973,11501,13094,15143,18298,25196,34073
96,860,860.000,1516,9164,11156,11583,13131,15910,18389,26701,34294
97,884,884.000,2245,8935,10807,11287,12853,15248,18047,24127,35901
98,828,828.000,2176,8990,10983,12071,12816,15235,19190,71908,82214
99,882,882.000,2854,8721,10794,11362,12982,15442,18242,25643,39264
100,875,875.000,1852,8975,10895,11414,13126,15656,17681,22445,29142
101,839,839.000,2348,8732,10697,11936,13030,15639,18647,69914,74460
102,881,881.000,1707,8814,10736,11303,12801,15372,18940,25994,29485
103,888,888.000,2344,8879,10805,11282,12920,15160,17430,24563,29377
104,883,883.000,4158,8889,10836,11307,12754,15286,17344,27049,32639
105,835,835.000,2384,8895,10614,11955,12924,15542,17961,73604,82332
106,818,818.000,1529,9168,11031,12213,13331,16452,20458,51403,61910
107,883,883.000,1721,8878,10757,11316,12801,15415,17525,25259,34073
108,768,768.000,2506,8834,11262,13011,14160,18785,22623,85126,97817
109,884,884.000,2206,8834,10702,11353,12848,16243,18986,25546,32480
110,820,820.000,3392,8743,10764,12165,13070,15494,18792,79534,94929
111,758,758.000,2796,8636,10767,19491,12963,15525,17990,32189,1012775
112,291,291.000,5686,9010,10977,17913,13886,17020,19726,588425,641218
113,887,887.000,2297,8767,10743,11245,12795,15477,17652,23692,37525
114,901,901.000,2130,8712,10588,11094,12864,14936,17050,22400,31985
115,822,822.000,3026,8786,11024,12182,13001,15494,19008,79558,94152
116,888,888.000,2340,8769,10622,11240,13074,15320,17606,24737,34193
117,885,885.000,2438,8785,10587,11315,12682,15542,18460,27340,34713
118,871,871.000,2936,8900,10989,11422,13131,15498,17808,25162,30833
119,823,823.000,2130,8855,10733,12011,12975,15204,18375,77534,89906
