Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
69,871,871.000,2096,8778,10849,11447,13072,16049,19185,25256,28312
70,918,918.000,1758,8432,10324,10940,12465,14533,17651,24031,34697
71,924,924.000,2068,8392,10303,10739,12346,14385,16087,22420,31749
72,826,826.000,1686,8824,10740,12111,13083,15449,18339,75169,94710
73,891,891.000,1759,8596,10622,11195,12950,15532,18115,25253,32371
74,894,894.000,2861,8867,10767,11193,12930,14937,17518,21224,41383
75,151,151.000,5264,8736,10393,68533,13180,17794,836186,1009777,1013410
76,849,849.000,2736,8989,11045,11360,12911,15125,17743,23160,33719
77,831,831.000,2580,8987,10845,12030,13057,15699,17945,68951,78801
78,910,910.000,2101,8632,10578,10989,12563,14648,16711,23369,31961
79,901,901.000,1954,8800,10612,11078,12530,15034,17079,23694,32744
80,621,621.000,1913,8684,10476,22916,12432,14142,16278,796599,1016105
81,392,392.000,1723,9146,11294,14647,14073,18574,24282,72386,442395
82,612,612.000,1810,8504,10174,24878,12485,15231,19563,814819,1024697
83,402,402.000,2052,9060,11390,11826,13555,16720,18915,25638,34260
84,903,903.000,1802,8681,10625,11073,12665,14839,16937,22004,28204
85,875,875.000,2549,8888,10919,11454,13173,15512,18800,24417,35742
86,813,813.000,1535,8918,10861,12244,13166,15887,20724,72193,84571
87,908,908.000,2321,8682,10598,11033,12496,14657,17480,24534,50738
88,916,916.000,1815,8708,10476,10862,12502,14340,16489,20441,33656
89,903,903.000,2330,8665,10752,11065,12789,14883,16637,22056,29983
90,781,781.000,1680,9218,11397,12821,14140,16944,21420,79193,89205
91,699,699.000,2078,10200,12311,14351,14654,18217,23376,76171,95355
92,830,830.000,3077,9204,11002,12017,13232,16057,20368,39340,47094
93,808,808.000,1737,8866,10736,16758,13047,15122,17662,73921,1016811
94,412,412.000,1824,9482,11602,15570,14476,17605,21116,37861,559352
95,886,886.000,1739,8968,10784,11310,12790,15118,17694,25356,30981
96,817,817.000,1791,8933,11006,12187,12976,15770,19509,76291,87983
97,891,891.000,1611,8668,10645,11261,12932,15279,17666,27692,33917
98,886,886.000,3631,8949,10721,11246,12839,15189,17331,25076,31367
99,811,811.000,1928,9053,10990,12365,13355,16065,19808,73423,85944
100,398,398.000,3435,9071,11156,34537,13141,16286,21056,992607,1037213
101,532,532.000,3876,9382,11150,11668,13274,16057,18520,23774,31073
102,898,898.000,2354,8742,10722,11173,12882,14973,17251,24145,35508
103,834,834.000,2531,8860,10783,11946,12773,15451,18840,69118,78590
104,861,861.000,1948,9059,10825,11632,12893,16321,20023,25528,65177
105,857,857.000,2171,8830,10856,11637,13521,16815,19902,27230,33193
106,880,880.000,1807,8791,10623,11608,12526,14725,17763,66852,72229
107,880,880.000,1566,8647,10700,11072,12726,14796,16826,23888,35717
108,911,911.000,2171,8698,10523,10991,12617,14992,17369,22676,28684
109,891,891.000,1875,8879,10785,11243,12869,15280,17736,25268,30259
110,817,817.000,2358,8956,10945,12223,12930,15623,18017,83165,90591
111,895,895.000,2336,8757,10529,11160,12775,15413,18464,24628,38328
112,832,832.000,2084,8864,10632,11998,12769,15592,19073,76696,93680
113,906,906.000,1688,8732,10697,11036,12898,14869,16832,22189,30996
114,893,893.000,1717,8905,10762,11183,12639,14787,17441,23522,36208
115,899,899.000,1900,8731,10676,11110,12629,14954,17032,21828,31778
116,839,839.000,1705,8856,10668,11914,12739,15215,19005,69012,80869
117,900,900.000,1818,8777,10765,11101,12800,14778,17405,23881,27700
118,909,909.000,2092,8685,10588,11044,12623,14902,17209,24561,30613
119,844,844.000,2487,9430,11341,11599,13683,15780,17191,20183,25884
