Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
95,217,217.000,3822,25109,48185,46284,66990,76913,84418,108011,116836
96,189,189.000,4256,25206,58635,52467,67418,84376,100489,116330,125995
97,220,220.000,16473,25118,41510,45353,67134,76254,91728,101115,109395
98,218,218.000,16442,25022,33539,46337,67201,91272,99493,126817,142241
99,191,191.000,16423,25170,51069,52857,67402,83962,134181,176674,180668
100,253,253.000,3376,17074,25326,38618,58157,75366,91356,117237,125426
101,182,182.000,4919,25123,57410,55367,67411,93270,151920,202659,203217
102,208,208.000,16419,25152,51620,47991,67130,75673,77270,93202,107999
103,208,208.000,15809,25068,43600,47887,67227,82113,100753,150574,159157
104,192,192.000,16309,25171,58622,55359,75432,93769,109476,142303,150373
105,171,171.000,16539,25212,58783,55409,75572,92016,100760,109745,111307
106,174,174.000,16523,25279,58896,57201,75147,85244,107897,142049,151226
107,158,158.000,16487,50128,66628,65700,75568,117077,158572,168191,175826
108,165,165.000,7224,25327,59134,60114,75707,94229,117876,175033,190387
109,184,184.000,16257,25129,49950,53095,67543,92335,158586,201885,210413
110,156,156.000,4687,32804,66151,63558,76068,124397,141740,150764,158776
111,169,169.000,16663,50083,59191,59258,73732,85925,108189,118091,124930
112,186,186.000,16401,25323,58941,54040,68011,75940,83360,92028,92596
113,212,212.000,5051,25079,50180,47537,66960,82861,84873,100606,110528
114,207,207.000,16187,25085,50668,48132,67306,76482,84228,101084,116762
115,207,207.000,16277,25092,49887,47590,67214,85170,92781,108504,108972
116,191,191.000,16087,25148,58409,52044,67594,76451,108265,150189,167104
117,206,206.000,4692,25108,50730,48443,67253,76135,92388,100702,125772
118,250,250.000,16200,16911,25237,40614,50481,75622,109272,201083,217168
119,296,296.000,4856,16874,25231,32421,41936,59272,67889,83876,92155
