Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
26,93,93.000,5302,41838,84115,107778,141996,207475,372485,459309,459309
27,129,129.000,4236,49485,66521,75209,83441,149227,192184,262156,278115
28,179,179.000,4952,25150,57728,55485,68027,91865,134465,209304,225885
29,165,165.000,3978,25289,58914,64808,76680,133054,167788,188570,192229
30,174,174.000,5119,24794,49758,53867,74680,100311,126672,228214,241701
31,186,186.000,3835,25091,58589,61174,74348,93875,158942,333580,333594
32,124,124.000,16398,25243,58897,71666,85288,158079,199998,308590,308714
33,190,190.000,16411,25176,51468,53363,67261,91918,134028,175480,183995
34,177,177.000,3738,25023,48472,54226,67607,108509,167584,192253,192951
35,178,178.000,6736,25290,58533,56027,75175,92430,123790,149569,150743
36,156,156.000,16241,25287,59006,67626,68156,134069,201061,300573,326980
37,155,155.000,4655,25154,58865,60440,76108,125283,150375,175423,184571
38,192,192.000,5021,25147,57924,52279,67810,84528,101173,192062,202297
39,167,167.000,5150,25129,58159,73934,67439,84421,124925,1055789,1214318
40,111,111.000,16329,25031,41632,68869,67379,168062,234105,519019,569061
41,183,183.000,4158,25145,58449,53908,74949,92313,108768,141838,175988
42,189,189.000,16388,25176,50240,53257,75320,100317,117500,159093,166723
43,160,160.000,16461,25219,58716,64070,76002,150427,192936,220035,243467
44,161,161.000,16480,33472,58833,61209,67922,92594,133325,193446,201384
45,210,210.000,4432,25086,41785,47532,67259,82799,95911,167231,191026
46,172,172.000,10294,25391,59122,57884,75442,91883,125745,151208,158817
47,161,161.000,3527,26185,59452,61711,75570,92226,100731,207396,207871
48,172,172.000,6038,25240,58764,58411,75425,100385,149446,225876,226560
49,204,204.000,3286,25196,51007,48901,67341,76482,85474,118520,128244
50,167,167.000,6094,25394,59004,60659,67871,83766,175112,237184,250749
51,211,211.000,4543,17073,50308,47234,67316,76382,91548,108745,112834
52,170,170.000,16646,25290,63532,58043,75383,100504,117095,133491,135114
53,207,207.000,5582,24922,39797,48221,66951,83341,109165,174932,176526
54,194,194.000,8149,25193,51790,52476,67873,83414,93895,158307,158506
55,54,54.000,16591,41713,57988,203677,74897,968864,1059461,1077347,1077347
56,224,224.000,7840,16936,25406,39381,59567,67706,75569,83822,92044
57,234,234.000,3657,16922,25348,43235,67466,76844,84016,119199,125078
58,187,187.000,16334,24972,57317,56605,75372,117147,134733,184067,201152
59,209,209.000,16389,25042,41032,44639,67150,76179,83910,100222,100641
60,220,220.000,5847,25087,49862,45705,66643,75239,100227,117595,125881
61,218,218.000,16515,24978,49649,45899,67056,76446,92091,100873,108462
62,209,209.000,4755,25053,42406,48032,67299,84328,108858,133729,142665
63,204,204.000,3785,25149,51789,48654,68003,79594,92582,108408,132957
64,205,205.000,6272,25099,41723,48790,67417,83904,116629,167864,183900
65,229,229.000,5079,16941,25561,43786,66829,84073,93617,134333,142654
66,212,212.000,16456,25149,50300,46940,67222,80048,84141,100000,109463
67,219,219.000,3734,25169,49828,46029,67032,75833,84670,92623,150765
68,147,147.000,5265,25252,58536,66799,75891,142453,202650,233792,260527
69,204,204.000,8851,25259,50972,49269,67399,76485,84813,109109,125841
70,216,216.000,16481,25166,50651,46243,67165,75472,76433,92719,100297
71,204,204.000,5067,25039,41466,49476,67635,84465,100167,184613,209888
72,233,233.000,4816,17030,25471,42648,66805,75751,88830,100342,117747
73,185,185.000,16569,25211,58750,56944,68388,85125,117217,175991,184775
74,192,192.000,4911,25122,50663,49656,67187,77419,92874,142301,142537
75,168,168.000,16539,25332,59054,59213,68422,93629,140948,166927,199582
76,203,203.000,16359,25024,41712,49389,67714,91869,109127,158556,183888
77,185,185.000,4568,25059,58787,54002,67777,91435,117283,134801,139994
78,236,236.000,6175,16930,25346,42170,66643,75785,93667,110048,123000
79,208,208.000,5509,25145,57929,48541,67336,75991,83940,95214,101477
80,182,182.000,16279,33085,59365,54807,67571,76031,91432,116632,117341
81,224,224.000,3506,17125,42428,44264,66703,75715,85537,108477,109169
82,228,228.000,9385,25047,41560,43984,67016,76253,84255,101069,108780
83,242,242.000,16224,24981,25333,41189,59245,75667,83865,99573,101284
84,214,214.000,4187,25065,50640,46648,66855,75624,83781,93626,102180
85,213,213.000,4721,24826,42466,46533,67427,76905,95815,118175,124985
86,199,199.000,5100,25221,58603,50097,67405,75784,84650,100695,117550
87,242,242.000,16342,16911,25330,41476,66792,75303,83404,111272,126484
88,226,226.000,16368,25007,42823,44993,67076,75863,84063,100388,115996
89,213,213.000,4762,25047,49650,46625,67064,75943,91556,117182,127888
90,222,222.000,16429,25047,42798,44898,67196,75796,84184,92472,108784
91,248,248.000,4754,17126,25326,40233,59292,74813,75690,92408,100073
92,224,224.000,6635,25075,41967,45007,66958,75590,83606,116987,117383
93,212,212.000,16501,25041,56637,47322,67060,75504,82139,117076,125903
94,211,211.000,4330,25007,42203,47116,67424,75935,91226,141882,166966
95,239,239.000,5313,16895,25373,41549,61403,75707,91565,108330,117909
96,175,175.000,4865,25229,58601,57876,67249,81573,168005,233655,250805
97,162,162.000,16484,25365,59976,62120,75640,109946,132939,150563,158799
98,223,223.000,16469,25044,41458,43944,59460,75012,91749,125648,142860
99,207,207.000,16427,25144,50010,49417,67403,92058,100911,109360,115886
100,180,180.000,16473,25241,58768,55365,68110,99715,101349,125663,142324
101,162,162.000,16506,25242,58889,61311,75379,92770,171006,223284,254657
102,191,191.000,16514,25054,51067,52304,68238,91895,109203,134993,142450
103,195,195.000,4334,25300,58393,50656,67882,76566,84989,100929,101518
104,197,197.000,6198,25164,58350,52731,67547,78629,100143,158941,167370
105,184,184.000,4156,25233,58713,52633,74437,84030,92611,142672,158508
106,183,183.000,16548,25057,51841,54175,74466,92513,118589,167993,177274
107,181,181.000,15778,25207,58854,55171,75201,92095,103400,125697,142490
108,198,198.000,9397,25153,58045,50310,67782,83953,93624,125685,126338
109,136,136.000,16525,25305,59100,79204,125346,183906,209312,225129,225281
110,74,74.000,33309,83363,133913,142260,191798,242075,292494,342600,342600
111,75,75.000,16465,57970,83544,118343,192322,241874,260024,284347,284347
112,202,202.000,16390,25048,50665,49462,67275,84000,93026,118596,133814
113,180,180.000,6546,25161,58622,55431,67917,108443,142490,152216,167368
114,227,227.000,3622,17085,25683,44294,65336,76249,108313,134297,159568
115,210,210.000,6979,25154,42862,47140,67279,83496,91716,101065,108333
116,152,152.000,16379,25317,58878,97851,75752,108812,159429,1110939,1136392
117,73,73.000,16536,25149,50392,68925,67321,75876,100802,650676,650676
118,238,238.000,4857,23569,33235,42065,59361,75753,84768,108010,116451
119,268,268.000,15970,16868,25199,35515,50283,74703,83026,117320,134176
