Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
85,727,727.000,3738,10521,13283,13721,15778,18509,22843,28498,31474
86,718,718.000,3302,10776,13156,13913,15743,18794,22215,29927,50434
87,706,706.000,2766,10900,13204,14122,15607,19710,23781,35763,58633
88,641,641.000,3678,11199,13929,15595,16904,20794,25250,81916,100560
89,714,714.000,3464,10944,13297,14002,16043,18891,22624,30751,48674
90,718,718.000,2961,10915,13113,13895,15751,18659,22607,29378,37214
91,715,715.000,4477,10926,13477,13984,15932,18797,21238,28420,38740
92,716,716.000,4265,10883,13153,13926,15676,18542,23578,30551,44744
93,682,682.000,5473,10865,13078,14694,15799,18835,23371,71894,81842
94,729,729.000,2821,10671,12890,13656,15558,18239,21096,31653,51225
95,730,730.000,2584,10763,12925,13694,15772,18065,20899,29967,43764
96,707,707.000,2678,11103,13273,14118,15962,19333,23072,32167,40171
97,724,724.000,2936,10903,13072,13786,16085,18566,20776,29738,44565
98,673,673.000,2840,10964,13251,14850,16136,19089,24329,72007,84572
99,739,739.000,4323,10516,12916,13530,15402,18303,20748,29670,44326
100,705,705.000,2543,10932,13228,14193,16332,19350,23346,32880,60267
101,557,557.000,4120,11015,13337,29001,15865,18850,21452,810214,1035629
102,256,256.000,4925,11906,14242,14946,16737,20198,25801,32803,44795
103,717,717.000,3417,10901,13335,13925,16069,18713,21750,30316,50563
104,552,552.000,4002,12046,14738,18085,17883,25960,40122,81567,94514
105,647,647.000,2801,11506,13853,15436,16607,19834,24985,76767,84483
106,717,717.000,3626,10939,13329,13894,15796,18340,21978,31508,42152
107,675,675.000,2552,11095,13353,14871,15923,18846,21297,81812,99302
108,722,722.000,3095,10640,13207,13771,15746,18435,20928,31343,45933
109,714,714.000,6169,10914,13531,14068,16058,18769,22234,31050,41739
110,670,670.000,2621,11090,13353,14828,16061,19262,23944,75364,83704
111,736,736.000,2622,10709,12775,13632,15458,18711,22606,30743,40769
112,717,717.000,2800,10958,13199,13858,16105,18737,21294,27978,51053
113,678,678.000,3086,10846,13621,14773,15882,18806,23536,72014,86138
114,725,725.000,4152,10676,13221,13760,15672,18641,22722,28551,34265
115,704,704.000,3188,10990,13318,14214,15882,19413,24676,33853,42976
116,674,674.000,3898,10688,13306,14839,16978,22649,27423,34953,47486
117,687,687.000,3309,10719,12922,14515,15880,18969,23867,71195,79495
118,701,701.000,3102,10751,13450,14247,16225,19476,23733,34928,49539
119,694,694.000,2279,11001,13589,14172,16409,19289,22648,29443,38292
