Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
73,632,632.000,502,6956,18690,15824,23037,26603,28311,31324,36910
74,635,635.000,513,7971,16568,16333,21647,24814,27843,34099,1009996
75,625,625.000,481,8107,17210,15358,21711,25401,28840,37736,47059
76,667,667.000,488,9565,16542,14987,21250,25398,27504,32798,36949
77,716,716.000,469,7021,15486,13935,20312,23762,26366,30516,36510
78,705,705.000,506,5775,15940,14156,20864,24532,26026,30770,35818
79,665,665.000,529,8875,17044,15073,21539,25407,27514,30570,44484
80,710,710.000,494,5395,15850,14033,20655,24828,26750,30352,34843
81,714,714.000,477,7060,15879,13934,20440,23782,26182,29894,36508
82,726,726.000,509,4588,15670,13822,20418,24464,26595,30928,38359
83,719,719.000,498,5064,15489,13937,20344,24553,26786,31314,39122
84,731,731.000,510,5748,15285,13636,19584,24081,25822,31934,36607
85,736,736.000,464,4010,15713,13547,20010,23372,25183,29312,34195
86,687,687.000,452,5034,15591,14533,21036,24760,27464,52042,67288
87,678,678.000,502,7661,15913,14795,21527,25763,27775,36876,47822
88,762,762.000,494,3503,14471,13103,19628,23417,26164,30065,33763
89,724,724.000,531,6422,15657,13776,20191,23585,25984,30286,34323
90,593,593.000,499,5948,17036,16807,24931,31983,36043,42193,45306
91,556,556.000,504,10073,21162,17989,25516,29188,30325,36871,41058
92,593,593.000,479,9943,19563,16981,24139,27846,30382,34725,46021
93,611,611.000,516,11838,18508,16231,22533,26089,27642,31918,38364
94,643,643.000,478,10120,17512,15474,21823,25677,27140,31042,40464
95,681,681.000,544,7042,17001,14845,21365,24860,26768,33840,45089
96,712,712.000,505,5486,15642,13961,20704,24486,26274,31924,38817
97,714,714.000,467,6546,15835,14012,20461,24033,26414,30217,41565
98,676,676.000,485,4631,15948,14766,21095,25837,28163,48822,62746
99,725,725.000,455,1532,15376,13787,20856,24849,27718,32845,45360
100,776,776.000,460,858,14949,12837,19960,23960,27507,31348,47170
101,760,760.000,478,1022,14699,13158,20446,24965,27266,32303,40240
102,733,733.000,457,5052,15773,13684,20070,23514,25709,28593,32961
103,666,666.000,462,8709,16705,15024,21186,25342,27116,37782,56193
104,703,703.000,508,8912,15817,14197,20130,23928,26258,30653,37811
105,629,629.000,492,9135,17547,15824,22685,26100,28645,35235,39569
106,765,765.000,480,3082,14584,13078,19556,24014,26471,30018,36550
107,733,733.000,492,4961,14961,13645,19947,24309,26724,30725,48763
108,522,522.000,523,12437,22142,19237,27740,31955,34495,38613,48690
109,503,503.000,540,14613,23151,19705,26538,31619,33820,36759,43553
110,550,550.000,493,8231,20803,18278,25693,29620,32678,55042,69178
111,650,650.000,494,5507,17360,15332,22755,26240,29650,32659,42887
112,653,653.000,530,8579,17518,15317,21880,25629,27231,31343,45503
113,651,651.000,522,6944,16091,15800,20770,23951,25964,31038,971856
114,702,702.000,474,3744,15510,13771,20658,24189,26145,32336,43592
115,663,663.000,494,8110,16803,16223,21154,25034,27349,29907,987758
116,661,661.000,474,6881,15734,14067,20356,23919,26121,29628,56546
117,735,735.000,479,4121,15031,13553,20308,23681,25854,30697,45871
118,709,709.000,500,6227,16094,14067,20495,24001,26526,29780,32728
119,709,709.000,501,11486,14644,13826,18144,20417,21876,26125,48602
